# t[days] Lbol[erg/s]
0.51724 3.60524e+40
1.03448 9.54495e+40
1.55172 1.27616e+41
2.06897 1.27616e+41
2.58621 1.06062e+41
3.10345 9.72186e+40
3.62069 8.07703e+40
4.13793 6.93891e+40
4.65517 6.49580e+40
5.17241 5.79719e+40
5.68966 5.09573e+40
6.20690 4.26561e+40
6.72414 3.47405e+40
7.24138 3.15137e+40
7.75862 2.75057e+40
8.27586 2.39464e+40
8.79310 2.12938e+40
9.31034 1.92106e+40
9.82759 1.76984e+40
10.34483 1.63053e+40
10.86207 1.50218e+40
11.37931 1.38394e+40
11.89655 1.27500e+40
12.41379 1.17464e+40
12.93103 1.08218e+40
13.44828 9.96997e+39
13.96552 9.18518e+39
14.48276 8.46217e+39
15.00000 7.79608e+39
