# t[days] Lbol[erg/s]
0.51724 1.32062e+41
1.03448 2.94448e+41
1.55172 2.94448e+41
2.06897 2.61496e+41
2.58621 2.47797e+41
3.10345 2.21492e+41
3.62069 1.86579e+41
4.13793 1.55010e+41
4.65517 1.29988e+41
5.17241 1.04645e+41
5.68966 8.22553e+40
6.20690 6.67594e+40
6.72414 5.60749e+40
7.24138 4.79009e+40
7.75862 4.13370e+40
8.27586 3.54916e+40
8.79310 2.99633e+40
9.31034 2.62870e+40
9.82759 2.40555e+40
10.34483 2.20134e+40
10.86207 2.01447e+40
11.37931 1.84346e+40
11.89655 1.68697e+40
12.41379 1.54376e+40
12.93103 1.41271e+40
13.44828 1.29278e+40
13.96552 1.18304e+40
14.48276 1.08261e+40
15.00000 9.90705e+39
