# t[days] Lbol[erg/s]
0.51724 6.53048e+40
1.03448 1.28410e+41
1.55172 3.04127e+41
2.06897 3.19036e+41
2.58621 3.19036e+41
3.10345 2.86559e+41
3.62069 2.44694e+41
4.13793 1.95298e+41
4.65517 1.55327e+41
5.17241 1.32220e+41
5.68966 1.24585e+41
6.20690 1.04099e+41
6.72414 8.48151e+40
7.24138 7.42618e+40
7.75862 6.09219e+40
8.27586 5.11469e+40
8.79310 4.23513e+40
9.31034 3.43497e+40
9.82759 2.95226e+40
10.34483 2.53738e+40
10.86207 2.18081e+40
11.37931 1.87434e+40
11.89655 1.61094e+40
12.41379 1.38456e+40
12.93103 1.18999e+40
13.44828 1.02276e+40
13.96552 8.79034e+39
14.48276 7.55505e+39
15.00000 6.49334e+39
