# t[days] u g r i z y J H K
0.51724 -13.305 -13.913 -14.478 -14.623 -14.664 -14.537 -14.321 -13.693 -13.107 
1.03448 -13.305 -13.913 -14.816 -15.368 -15.598 -15.700 -15.522 -15.036 -14.763 
1.55172 -11.768 -13.736 -14.816 -15.368 -15.598 -15.700 -15.522 -15.036 -14.763 
2.06897 -10.251 -12.641 -13.974 -14.716 -15.161 -15.318 -15.221 -15.024 -14.674 
2.58621 -8.552 -11.652 -13.210 -14.107 -14.583 -14.770 -14.813 -14.733 -14.411 
3.10345 -7.233 -10.663 -12.342 -13.436 -13.972 -14.197 -14.306 -14.319 -14.279 
3.62069 -5.926 -9.651 -11.503 -12.672 -13.247 -13.602 -13.862 -13.956 -13.877 
4.13793 -5.247 -8.663 -10.757 -12.110 -12.663 -13.001 -13.394 -13.617 -13.571 
4.65517 -2.384 -7.861 -9.995 -11.360 -12.116 -12.569 -13.012 -13.330 -13.277 
5.17241 -1.510 -7.039 -9.466 -10.810 -11.670 -12.065 -12.549 -13.009 -13.094 
5.68966 -1.510 -6.063 -8.768 -10.206 -11.117 -11.574 -12.211 -12.704 -12.877 
6.20690 -1.510 -4.978 -8.034 -9.865 -10.582 -11.154 -11.944 -12.440 -12.672 
6.72414 -0.419 -4.342 -7.423 -9.214 -10.258 -10.705 -11.566 -12.237 -12.591 
7.24138 8.283 -3.765 -6.910 -8.697 -9.759 -10.275 -11.262 -11.993 -12.313 
7.75862 10.416 -3.518 -6.079 -8.148 -9.261 -9.726 -10.948 -11.778 -12.181 
8.27586 12.550 -2.574 -5.816 -7.895 -8.667 -9.394 -10.680 -11.642 -12.130 
8.79310 14.683 4.729 -5.090 -7.316 -8.471 -9.082 -10.304 -11.357 -11.935 
9.31034 16.817 6.671 -5.030 -6.660 -7.878 -8.470 -9.977 -11.094 -11.804 
9.82759 18.950 8.612 -4.272 -5.960 -7.270 -8.277 -9.813 -10.902 -11.638 
10.34483 21.083 10.553 -3.448 -5.442 -6.842 -7.787 -9.386 -10.595 -11.466 
10.86207 23.217 12.495 -2.566 -4.874 -6.752 -7.472 -8.970 -10.471 -11.248 
11.37931 25.350 14.436 1.538 -4.656 -6.110 -7.104 -8.601 -10.183 -11.168 
11.89655 27.484 16.377 2.863 -4.361 -4.912 -6.053 -8.494 -10.138 -10.926 
12.41379 29.617 18.319 4.189 -2.997 -4.726 -5.975 -7.951 -9.762 -10.708 
12.93103 31.751 20.260 5.514 -2.574 -3.775 -5.859 -7.692 -9.461 -10.653 
13.44828 33.884 22.201 6.840 0.336 -3.550 -4.677 -7.491 -9.259 -10.455 
13.96552 36.017 24.143 8.166 1.378 -3.142 -4.573 -7.132 -9.138 -10.338 
14.48276 38.151 26.084 9.491 2.420 -2.473 -4.339 -7.084 -8.777 -10.055 
15.00000 38.151 26.084 9.491 2.420 -1.976 -3.042 -6.205 -8.671 -9.877 
