# t[days] u g r i z y J H K
0.51724 0.000 -2.791 -1.158 -7.503 -11.681 -7.647 -7.141 -12.043 -6.754 
1.03448 -11.829 -11.745 -11.526 -11.885 -12.108 -12.184 -12.422 -12.043 -6.800 
1.55172 -11.829 -12.397 -12.645 -11.995 -12.751 -12.596 -12.941 -13.190 -11.033 
2.06897 -11.684 -12.556 -12.645 -13.265 -13.974 -14.210 -13.080 -13.190 -13.362 
2.58621 -11.684 -13.067 -13.995 -13.852 -14.410 -14.268 -13.910 -14.117 -13.883 
3.10345 -11.684 -13.067 -13.997 -14.510 -14.699 -14.668 -14.691 -14.253 -14.040 
3.62069 -11.332 -13.046 -13.997 -14.510 -14.812 -14.741 -14.736 -14.607 -14.198 
4.13793 -11.299 -12.916 -13.744 -14.384 -14.812 -14.668 -14.736 -14.607 -14.198 
4.65517 -10.707 -12.322 -13.159 -13.929 -14.436 -14.225 -14.608 -14.441 -14.181 
5.17241 -10.157 -11.523 -12.865 -13.563 -14.190 -14.116 -14.340 -13.985 -13.973 
5.68966 -9.223 -11.011 -12.122 -13.244 -13.540 -13.857 -13.807 -13.799 -13.710 
6.20690 -8.971 -10.748 -11.996 -12.642 -13.181 -13.592 -13.647 -13.759 -13.337 
6.72414 -8.250 -9.926 -11.498 -12.144 -12.681 -13.301 -13.336 -13.383 -13.203 
7.24138 -7.707 -9.720 -10.963 -11.921 -12.518 -12.620 -12.995 -13.257 -12.999 
7.75862 -7.416 -9.260 -10.721 -11.315 -12.099 -12.330 -12.891 -13.027 -12.740 
8.27586 -7.149 -8.953 -10.295 -11.287 -12.027 -12.158 -12.696 -12.695 -12.739 
8.79310 -7.037 -8.794 -10.247 -11.113 -11.882 -11.963 -12.585 -12.677 -12.602 
9.31034 -6.905 -8.502 -9.553 -10.655 -11.516 -11.893 -12.426 -12.555 -12.602 
9.82759 -6.598 -8.232 -9.480 -10.636 -11.386 -11.820 -12.299 -12.461 -12.573 
10.34483 -6.431 -7.858 -9.165 -10.306 -11.084 -11.551 -12.038 -12.268 -12.481 
10.86207 -6.150 -7.466 -9.074 -10.121 -10.897 -11.355 -11.916 -12.184 -12.206 
11.37931 -5.941 -7.462 -8.774 -9.796 -10.727 -11.060 -11.640 -12.045 -12.184 
11.89655 -5.856 -7.098 -8.272 -9.559 -10.396 -10.747 -11.557 -11.940 -11.994 
12.41379 -5.337 -6.851 -8.018 -9.314 -10.336 -10.665 -11.256 -11.761 -11.829 
12.93103 -4.900 -6.348 -7.544 -8.990 -10.119 -10.228 -11.040 -11.399 -11.688 
13.44828 -4.433 -6.040 -7.219 -8.615 -9.599 -9.877 -10.796 -11.133 -11.574 
13.96552 -4.058 -5.663 -6.945 -8.232 -9.414 -9.696 -10.462 -10.926 -11.292 
14.48276 -3.657 -5.084 -6.569 -7.792 -8.653 -9.109 -10.088 -10.587 -10.952 
15.00000 -3.184 -4.413 -6.231 -7.684 -8.611 -8.968 -9.870 -10.400 -10.726 
