# t[days] Lbol[erg/s]
0.51724 8.10053e+40
1.03448 2.97946e+41
1.55172 2.97946e+41
2.06897 2.82255e+41
2.58621 2.28879e+41
3.10345 1.72545e+41
3.62069 1.29907e+41
4.13793 9.99924e+40
4.65517 7.11482e+40
5.17241 5.56606e+40
5.68966 4.31434e+40
6.20690 3.51692e+40
6.72414 2.69629e+40
7.24138 2.19268e+40
7.75862 1.76809e+40
8.27586 1.52856e+40
8.79310 1.29591e+40
9.31034 1.16323e+40
9.82759 9.88661e+39
10.34483 8.40292e+39
10.86207 7.14188e+39
11.37931 6.07009e+39
11.89655 5.15915e+39
12.41379 4.38491e+39
12.93103 3.72686e+39
13.44828 3.16757e+39
13.96552 2.69221e+39
14.48276 2.28818e+39
15.00000 1.94479e+39
