# t[days] u g r i z y J H K
0.51724 -11.303 -10.911 -11.424 -10.565 -10.302 -12.296 -11.223 -9.992 -5.754 
1.03448 -11.682 -12.700 -12.248 -12.150 -12.011 -12.910 -11.785 -11.545 -10.045 
1.55172 -12.076 -12.700 -13.233 -13.401 -13.515 -13.230 -13.253 -13.043 -12.288 
2.06897 -12.076 -12.661 -13.233 -13.401 -13.574 -13.230 -13.253 -13.043 -12.288 
2.58621 -11.872 -12.387 -12.715 -12.991 -13.515 -13.212 -12.833 -12.846 -12.359 
3.10345 -11.508 -11.922 -12.203 -12.711 -12.773 -12.568 -12.692 -12.712 -12.359 
3.62069 -10.956 -11.481 -11.931 -12.178 -12.526 -12.566 -12.692 -12.712 -12.672 
4.13793 -10.398 -10.977 -11.614 -12.053 -12.446 -12.504 -12.491 -12.663 -12.672 
4.65517 -9.720 -10.518 -11.258 -11.746 -11.970 -12.058 -12.273 -12.603 -12.422 
5.17241 -8.979 -10.079 -10.813 -11.367 -11.902 -11.934 -12.174 -12.548 -12.392 
5.68966 -8.416 -9.668 -10.292 -11.009 -11.569 -11.778 -12.083 -12.509 -12.329 
6.20690 -7.833 -9.085 -10.014 -11.009 -11.442 -11.770 -12.083 -12.378 -12.329 
6.72414 -7.203 -8.675 -9.665 -10.675 -11.337 -11.546 -12.083 -12.309 -12.418 
7.24138 -6.523 -8.080 -9.297 -10.233 -11.069 -11.416 -11.806 -12.147 -12.418 
7.75862 -5.884 -7.610 -8.923 -10.087 -10.652 -11.033 -11.781 -12.143 -12.311 
8.27586 -5.309 -7.231 -8.629 -9.782 -10.646 -11.004 -11.695 -12.080 -12.194 
8.79310 -4.684 -6.754 -8.312 -9.670 -10.155 -10.655 -11.380 -12.039 -12.137 
9.31034 -4.028 -6.324 -8.031 -9.135 -10.114 -10.519 -11.157 -11.741 -11.914 
9.82759 -3.477 -5.764 -7.566 -9.030 -9.846 -10.395 -11.117 -11.699 -11.914 
10.34483 -2.877 -5.638 -7.439 -8.997 -9.827 -10.231 -10.967 -11.551 -11.794 
10.86207 -2.295 -5.187 -6.964 -8.596 -9.610 -10.229 -10.825 -11.512 -11.760 
11.37931 -1.706 -4.462 -6.562 -8.267 -9.326 -9.751 -10.622 -11.480 -11.704 
11.89655 -1.115 -3.985 -6.376 -7.932 -9.050 -9.613 -10.408 -11.276 -11.669 
12.41379 -0.387 -3.460 -6.173 -7.794 -8.838 -9.417 -10.374 -11.197 -11.565 
12.93103 0.225 -2.973 -5.291 -7.717 -8.714 -9.202 -10.370 -11.101 -11.513 
13.44828 0.845 -2.701 -5.183 -7.088 -8.445 -8.926 -10.070 -10.972 -11.279 
13.96552 1.466 -2.085 -4.892 -6.679 -7.699 -8.412 -9.651 -10.523 -11.073 
14.48276 2.086 -1.793 -4.570 -6.641 -7.319 -8.344 -9.254 -10.245 -10.748 
15.00000 2.086 -1.066 -4.266 -5.675 -7.050 -7.569 -8.782 -9.790 -10.443 
