# t[days] u g r i z y J H K
0.51724 -13.052 -13.636 -14.080 -14.162 -13.833 -14.218 -13.532 -12.691 -12.186 
1.03448 -13.052 -13.770 -14.628 -14.836 -14.899 -14.992 -14.408 -14.253 -13.449 
1.55172 -12.333 -13.770 -14.628 -14.836 -15.084 -15.210 -15.158 -14.781 -14.194 
2.06897 -11.153 -13.015 -14.119 -14.722 -15.084 -15.210 -15.158 -14.781 -14.194 
2.58621 -9.659 -11.943 -13.363 -14.091 -14.551 -14.706 -14.766 -14.565 -14.169 
3.10345 -8.615 -11.137 -12.722 -13.638 -14.144 -14.245 -14.311 -14.138 -14.038 
3.62069 -7.482 -10.284 -11.942 -12.934 -13.426 -13.657 -13.856 -13.890 -13.613 
4.13793 -6.383 -9.369 -11.160 -12.344 -12.938 -13.142 -13.486 -13.446 -13.326 
4.65517 -5.013 -8.558 -10.540 -11.753 -12.383 -12.768 -13.013 -13.112 -13.042 
5.17241 -3.667 -7.805 -10.075 -11.325 -11.952 -12.338 -12.775 -12.875 -12.943 
5.68966 -2.650 -7.413 -9.500 -10.745 -11.556 -12.008 -12.400 -12.716 -12.605 
6.20690 -1.201 -6.440 -9.049 -10.270 -11.189 -11.549 -12.171 -12.470 -12.542 
6.72414 -0.930 -5.722 -8.422 -10.060 -10.839 -11.194 -11.798 -12.226 -12.364 
7.24138 -0.762 -5.486 -7.958 -9.559 -10.445 -11.053 -11.617 -12.131 -12.193 
7.75862 2.381 -4.849 -7.447 -9.203 -10.135 -10.589 -11.380 -11.922 -12.105 
8.27586 3.591 -3.999 -6.871 -8.682 -9.747 -10.252 -11.154 -11.746 -11.937 
8.79310 4.801 -3.982 -6.731 -8.364 -9.527 -10.075 -10.967 -11.540 -11.867 
9.31034 6.011 -3.289 -6.082 -8.017 -9.165 -9.697 -10.673 -11.372 -11.715 
9.82759 7.221 -2.545 -5.986 -7.750 -8.932 -9.473 -10.443 -11.253 -11.570 
10.34483 8.430 -1.709 -5.327 -7.419 -8.451 -9.068 -10.223 -11.046 -11.483 
10.86207 9.640 -1.162 -4.666 -6.895 -8.177 -8.663 -10.146 -10.949 -11.458 
11.37931 10.850 -1.141 -4.511 -6.763 -7.993 -8.579 -9.734 -10.786 -11.328 
11.89655 12.060 -1.141 -3.558 -6.395 -7.765 -8.356 -9.641 -10.603 -11.276 
12.41379 13.269 -0.664 -3.151 -5.741 -7.358 -7.938 -9.381 -10.496 -11.051 
12.93103 14.479 1.138 -2.448 -5.330 -6.667 -7.477 -9.179 -10.216 -10.947 
13.44828 15.689 1.598 -2.112 -5.210 -6.528 -7.425 -8.898 -10.069 -10.867 
13.96552 16.899 2.058 -1.567 -4.721 -6.441 -7.398 -8.586 -9.916 -10.792 
14.48276 18.108 2.518 -1.308 -4.156 -5.682 -6.619 -8.367 -9.638 -10.406 
15.00000 18.108 2.518 0.000 -4.020 -5.119 -6.206 -7.917 -9.203 -10.172 
