# t[days] Lbol[erg/s]
0.51724 3.57066e+40
1.03448 1.88542e+41
1.55172 3.18900e+41
2.06897 3.18900e+41
2.58621 2.72649e+41
3.10345 1.72784e+41
3.62069 1.10787e+41
4.13793 7.65401e+40
4.65517 5.58131e+40
5.17241 4.32646e+40
5.68966 3.30725e+40
6.20690 2.78558e+40
6.72414 2.27450e+40
7.24138 1.91140e+40
7.75862 1.61171e+40
8.27586 1.32513e+40
8.79310 1.24452e+40
9.31034 1.14460e+40
9.82759 9.76022e+39
10.34483 8.32271e+39
10.86207 7.09692e+39
11.37931 6.05166e+39
11.89655 5.16036e+39
12.41379 4.40033e+39
12.93103 3.75223e+39
13.44828 3.19960e+39
13.96552 2.72835e+39
14.48276 2.32651e+39
15.00000 1.98386e+39
