# t[days] Lbol[erg/s]
0.51724 1.89402e+41
1.03448 2.61990e+41
1.55172 2.61990e+41
2.06897 1.74351e+41
2.58621 1.00010e+41
3.10345 6.14613e+40
3.62069 3.60665e+40
4.13793 2.46444e+40
4.65517 1.84261e+40
5.17241 1.50741e+40
5.68966 1.17778e+40
6.20690 9.76354e+39
6.72414 8.09954e+39
7.24138 6.87910e+39
7.75862 6.13904e+39
8.27586 5.39005e+39
8.79310 4.56934e+39
9.31034 4.10928e+39
9.82759 3.59365e+39
10.34483 3.14273e+39
10.86207 2.74839e+39
11.37931 2.40353e+39
11.89655 2.10194e+39
12.41379 1.83819e+39
12.93103 1.60754e+39
13.44828 1.40583e+39
13.96552 1.22943e+39
14.48276 1.07516e+39
15.00000 9.40254e+38
