# t[days] u g r i z y J H K
0.51724 -12.852 -13.557 -13.841 -14.393 -13.963 -14.403 -14.289 -13.582 -13.524 
1.03448 -12.852 -13.814 -14.942 -15.451 -15.723 -15.683 -15.604 -15.197 -14.859 
1.55172 -12.198 -13.814 -14.942 -15.451 -15.743 -15.957 -15.953 -15.854 -15.425 
2.06897 -10.767 -12.970 -14.375 -15.330 -15.723 -15.957 -15.953 -15.854 -15.685 
2.58621 -9.343 -12.106 -13.906 -14.954 -15.502 -15.633 -15.845 -15.752 -15.685 
3.10345 -8.153 -11.267 -13.223 -14.443 -15.125 -15.354 -15.728 -15.693 -15.623 
3.62069 -6.259 -10.274 -12.552 -13.930 -14.669 -15.060 -15.255 -15.508 -15.499 
4.13793 -5.720 -9.350 -11.823 -13.270 -14.176 -14.660 -15.050 -15.371 -15.319 
4.65517 -3.507 -8.595 -11.035 -12.775 -13.618 -14.051 -14.669 -15.098 -15.218 
5.17241 -2.473 -8.340 -10.428 -12.246 -13.191 -13.614 -14.332 -14.780 -15.036 
5.68966 -0.072 -8.105 -9.719 -11.522 -12.686 -13.107 -13.987 -14.402 -14.804 
6.20690 0.945 -5.705 -9.033 -10.921 -11.981 -12.618 -13.583 -14.258 -14.542 
6.72414 2.386 -4.558 -8.472 -10.265 -11.523 -12.292 -13.281 -14.012 -14.337 
7.24138 3.826 -1.915 -7.680 -9.761 -11.052 -11.683 -12.900 -13.743 -14.129 
7.75862 5.267 -1.469 -7.641 -9.162 -10.412 -11.334 -12.435 -13.526 -13.890 
8.27586 6.708 -1.197 -5.906 -8.650 -10.356 -10.671 -12.342 -13.248 -13.644 
8.79310 8.149 -1.100 -5.370 -7.975 -9.541 -10.234 -11.925 -12.949 -13.520 
9.31034 9.589 -0.871 -5.347 -7.395 -9.096 -10.001 -11.481 -12.654 -13.346 
9.82759 11.030 -0.630 -4.376 -7.166 -8.497 -9.203 -11.194 -12.299 -13.150 
10.34483 12.471 2.231 -4.353 -6.435 -8.284 -9.013 -10.993 -12.153 -12.988 
10.86207 13.912 3.060 -3.754 -5.728 -7.390 -8.303 -10.536 -11.933 -12.867 
11.37931 15.352 3.889 -2.369 -5.068 -7.137 -8.167 -10.242 -11.673 -12.750 
11.89655 16.793 4.718 1.752 -4.896 -6.590 -7.731 -9.647 -11.409 -12.471 
12.41379 18.234 5.547 3.172 -4.662 -6.445 -7.319 -9.306 -11.219 -12.207 
12.93103 19.675 6.376 4.592 -3.933 -6.162 -7.240 -9.247 -10.876 -11.961 
13.44828 21.115 7.206 6.012 -3.805 -5.958 -6.471 -9.022 -10.538 -11.826 
13.96552 22.556 8.035 7.432 -1.725 -4.060 -5.596 -8.193 -10.416 -11.574 
14.48276 23.997 8.864 8.852 -1.193 -3.489 -4.923 -7.730 -10.288 -11.238 
15.00000 23.997 8.864 8.852 -0.661 -2.414 -4.808 -7.596 -9.460 -11.112 
