# t[days] Lbol[erg/s]
0.51724 2.05686e+41
1.03448 6.73466e+41
1.55172 6.73466e+41
2.06897 5.94595e+41
2.58621 5.63355e+41
3.10345 4.66680e+41
3.62069 3.84686e+41
4.13793 3.06050e+41
4.65517 2.37074e+41
5.17241 1.89961e+41
5.68966 1.51297e+41
6.20690 1.21103e+41
6.72414 1.04648e+41
7.24138 8.42397e+40
7.75862 7.18619e+40
8.27586 6.22673e+40
8.79310 5.31549e+40
9.31034 4.41461e+40
9.82759 3.88057e+40
10.34483 3.41113e+40
10.86207 2.99848e+40
11.37931 2.63575e+40
11.89655 2.31690e+40
12.41379 2.03663e+40
12.93103 1.79025e+40
13.44828 1.57368e+40
13.96552 1.38331e+40
14.48276 1.21597e+40
15.00000 1.06887e+40
