# t[days] u g r i z y J H K
0.51724 -10.879 -10.694 -11.767 -9.919 -11.397 -11.625 -11.014 -11.907 -7.637 
1.03448 -11.541 -11.407 -12.270 -12.294 -12.846 -12.319 -12.209 -12.082 -11.911 
1.55172 -11.541 -11.893 -12.365 -12.674 -12.877 -12.992 -12.715 -12.442 -12.423 
2.06897 -11.338 -11.893 -12.365 -12.674 -12.877 -12.992 -12.715 -12.442 -12.423 
2.58621 -10.730 -11.234 -11.383 -11.822 -12.420 -12.688 -12.150 -12.157 -11.750 
3.10345 -9.835 -10.174 -10.785 -11.805 -12.066 -12.341 -12.043 -11.855 -11.750 
3.62069 -8.743 -9.465 -10.402 -11.201 -11.859 -11.568 -11.880 -11.630 -11.750 
4.13793 -7.634 -8.522 -9.124 -10.203 -11.040 -11.447 -11.562 -11.521 -11.360 
4.65517 -6.674 -7.395 -8.411 -9.705 -9.518 -10.595 -11.176 -10.931 -10.831 
5.17241 -5.721 -6.568 -6.853 -8.586 -9.439 -10.225 -10.286 -10.801 -10.208 
5.68966 -4.686 -6.153 -6.481 -8.221 -9.434 -9.139 -9.859 -10.023 -9.585 
6.20690 -3.737 -5.750 -6.481 -7.945 -7.974 -9.037 -9.564 -10.023 -9.585 
6.72414 -2.882 -4.156 -6.481 -6.278 -7.924 -8.681 -9.101 -9.439 -9.115 
7.24138 -2.132 -3.585 -5.336 -6.278 -7.974 -5.460 -8.540 -9.057 -8.992 
7.75862 -1.178 -2.820 -3.399 -5.421 -6.544 -5.383 -8.529 -6.088 -7.149 
8.27586 -0.363 -1.852 -2.707 -3.971 -5.864 -4.423 -8.529 -6.088 -6.294 
8.79310 0.706 -1.144 -2.620 -3.644 -3.466 -3.464 -6.857 -4.672 -6.294 
9.31034 1.595 -0.604 -1.269 -2.633 -2.699 -3.464 -6.047 -4.672 -6.294 
9.82759 2.484 -0.391 -1.260 -2.633 -3.466 -3.629 -6.857 -4.672 -6.541 
10.34483 3.373 0.620 -0.661 -2.050 -2.242 -3.629 -5.055 -2.401 -1.709 
10.86207 4.261 1.308 -0.506 -0.734 -0.706 -0.456 -5.278 -1.663 -6.541 
11.37931 5.150 1.996 0.706 -0.148 -0.706 0.185 -5.278 -1.493 -4.675 
11.89655 6.039 2.684 1.388 0.129 -1.203 0.915 -6.831 -1.493 -6.525 
12.41379 6.928 3.372 2.071 0.884 -3.622 1.645 -6.831 -1.815 -6.525 
12.93103 7.817 4.060 2.753 1.639 -3.622 2.375 -6.044 -1.815 -6.525 
13.44828 8.705 4.748 3.436 2.393 -3.086 3.105 -5.675 2.773 6.271 
13.96552 9.594 5.436 4.118 3.148 -2.550 3.835 -5.675 3.660 7.628 
14.48276 10.483 6.124 4.801 3.902 -2.015 4.565 -5.306 4.548 8.985 
15.00000 10.483 6.124 4.801 3.902 -1.479 4.565 -4.938 4.548 8.985 
