# t[days] Lbol[erg/s]
0.51724 4.47673e+41
1.03448 1.03244e+42
1.55172 1.03244e+42
2.06897 9.79054e+41
2.58621 6.25563e+41
3.10345 4.17600e+41
3.62069 2.81392e+41
4.13793 1.90906e+41
4.65517 1.38403e+41
5.17241 1.01775e+41
5.68966 8.13590e+40
6.20690 6.37249e+40
6.72414 5.21119e+40
7.24138 4.40013e+40
7.75862 3.64096e+40
8.27586 3.17141e+40
8.79310 2.90006e+40
9.31034 2.46217e+40
9.82759 2.20638e+40
10.34483 1.97715e+40
10.86207 1.77175e+40
11.37931 1.58768e+40
11.89655 1.42273e+40
12.41379 1.27493e+40
12.93103 1.14247e+40
13.44828 1.02378e+40
13.96552 9.17420e+39
14.48276 8.22109e+39
15.00000 7.36700e+39
