# t[days] Lbol[erg/s]
0.51724 8.95814e+40
1.03448 2.53009e+41
1.55172 4.36436e+41
2.06897 4.36436e+41
2.58621 3.39555e+41
3.10345 2.79837e+41
3.62069 2.36345e+41
4.13793 2.05269e+41
4.65517 1.59709e+41
5.17241 1.22528e+41
5.68966 1.02702e+41
6.20690 8.24014e+40
6.72414 6.83769e+40
7.24138 5.74655e+40
7.75862 4.64731e+40
8.27586 4.05626e+40
8.79310 3.35778e+40
9.31034 2.97054e+40
9.82759 2.41468e+40
10.34483 1.96284e+40
10.86207 1.59554e+40
11.37931 1.29698e+40
11.89655 1.05428e+40
12.41379 8.56999e+39
12.93103 6.96633e+39
13.44828 5.66276e+39
13.96552 4.60312e+39
14.48276 3.74177e+39
15.00000 3.04159e+39
