# t[days] u g r i z y J H K
0.51724 -13.157 -14.148 -15.005 -14.762 -14.479 -14.491 -15.003 -14.035 -14.072 
1.03448 -13.486 -14.740 -15.603 -16.032 -16.231 -16.053 -15.752 -15.299 -15.313 
1.55172 -13.486 -14.740 -15.603 -16.204 -16.491 -16.438 -16.389 -16.249 -16.074 
2.06897 -12.374 -14.041 -15.301 -16.204 -16.491 -16.544 -16.606 -16.656 -16.186 
2.58621 -11.493 -13.183 -15.028 -15.871 -16.339 -16.544 -16.668 -16.720 -16.592 
3.10345 -10.750 -12.613 -14.421 -15.536 -16.248 -16.343 -16.668 -16.720 -16.592 
3.62069 -9.149 -11.816 -13.841 -15.053 -15.792 -16.083 -16.479 -16.495 -16.538 
4.13793 -7.965 -10.799 -13.202 -14.648 -15.312 -15.723 -16.072 -16.307 -16.380 
4.65517 -7.211 -10.267 -12.717 -14.169 -15.017 -15.378 -15.825 -16.247 -16.151 
5.17241 -5.937 -9.121 -12.507 -13.691 -14.546 -15.014 -15.513 -15.986 -16.098 
5.68966 -4.924 -8.453 -11.292 -13.121 -14.090 -14.741 -15.302 -15.673 -15.812 
6.20690 -3.786 -8.374 -10.767 -12.645 -13.772 -14.345 -15.020 -15.485 -15.746 
6.72414 -3.786 -7.003 -10.211 -12.105 -13.230 -13.926 -14.647 -15.133 -15.400 
7.24138 -2.613 -6.753 -9.514 -11.652 -12.901 -13.595 -14.399 -15.118 -15.298 
7.75862 -0.538 -5.357 -9.168 -11.432 -12.659 -13.279 -14.147 -14.759 -15.117 
8.27586 0.653 -5.315 -8.611 -10.953 -12.248 -12.943 -13.861 -14.598 -15.092 
8.79310 1.769 -4.442 -8.017 -10.252 -11.920 -12.528 -13.625 -14.298 -14.822 
9.31034 2.885 -3.967 -7.505 -10.135 -11.338 -12.311 -13.292 -14.200 -14.737 
9.82759 4.000 -3.967 -7.311 -9.304 -10.920 -11.710 -13.056 -13.871 -14.486 
10.34483 5.116 -2.029 -7.311 -8.555 -10.421 -11.269 -12.803 -13.792 -14.483 
10.86207 6.231 -1.444 -6.387 -8.382 -10.361 -11.132 -12.491 -13.556 -14.250 
11.37931 7.347 -1.372 -5.536 -7.816 -9.748 -10.873 -12.365 -13.383 -14.043 
11.89655 8.462 0.001 -5.112 -7.699 -9.529 -10.336 -12.129 -13.098 -13.843 
12.41379 9.578 0.795 -5.010 -7.437 -8.702 -10.324 -11.627 -13.014 -13.812 
12.93103 10.693 1.588 -4.436 -6.437 -8.661 -9.867 -11.517 -12.923 -13.641 
13.44828 11.809 2.382 -2.714 -6.265 -8.241 -9.797 -11.197 -12.717 -13.501 
13.96552 12.925 3.175 -2.439 -6.012 -8.192 -9.082 -11.104 -12.394 -13.298 
14.48276 14.040 3.969 -1.415 -5.212 -7.697 -8.812 -10.556 -12.034 -13.140 
15.00000 14.040 3.969 0.000 -4.826 -7.397 -8.317 -10.286 -11.848 -12.780 
