# t[days] Lbol[erg/s]
0.51724 2.61116e+41
1.03448 5.20330e+41
1.55172 5.20330e+41
2.06897 5.13427e+41
2.58621 4.19456e+41
3.10345 3.15742e+41
3.62069 2.25104e+41
4.13793 1.75895e+41
4.65517 1.37579e+41
5.17241 1.05648e+41
5.68966 8.36194e+40
6.20690 6.59530e+40
6.72414 5.36516e+40
7.24138 4.36025e+40
7.75862 3.64781e+40
8.27586 2.98098e+40
8.79310 2.50447e+40
9.31034 2.23563e+40
9.82759 1.91874e+40
10.34483 1.64676e+40
10.86207 1.41334e+40
11.37931 1.21300e+40
11.89655 1.04106e+40
12.41379 8.93497e+39
12.93103 7.66847e+39
13.44828 6.58149e+39
13.96552 5.64858e+39
14.48276 4.84791e+39
15.00000 4.16074e+39
