# t[days] Lbol[erg/s]
0.51724 3.52206e+40
1.03448 3.99612e+41
1.55172 5.76514e+41
2.06897 8.84017e+41
2.58621 8.89446e+41
3.10345 8.87175e+41
3.62069 8.87175e+41
4.13793 7.04255e+41
4.65517 5.14662e+41
5.17241 2.78449e+41
5.68966 2.14974e+41
6.20690 1.51763e+41
6.72414 8.86273e+40
7.24138 6.89716e+40
7.75862 5.44802e+40
8.27586 3.88758e+40
8.79310 3.33983e+40
9.31034 2.28661e+40
9.82759 1.79093e+40
10.34483 1.40270e+40
10.86207 1.09863e+40
11.37931 8.60471e+39
11.89655 6.73942e+39
12.41379 5.27848e+39
12.93103 4.13423e+39
13.44828 3.23803e+39
13.96552 2.53610e+39
14.48276 1.98634e+39
15.00000 1.55575e+39
