# t[days] Lbol[erg/s]
0.51724 4.81172e+40
1.03448 1.65771e+41
1.55172 8.58593e+40
2.06897 1.37306e+41
2.58621 8.58593e+40
3.10345 7.48379e+40
3.62069 5.45589e+40
4.13793 4.19736e+40
4.65517 2.70557e+40
5.17241 2.28129e+40
5.68966 1.47327e+40
6.20690 1.18981e+40
6.72414 8.87892e+39
7.24138 6.72103e+39
7.75862 5.95147e+39
8.27586 3.77485e+39
8.79310 2.70182e+39
9.31034 2.69812e+39
9.82759 2.69812e+39
10.34483 3.83314e+39
10.86207 5.44562e+39
11.37931 7.73644e+39
11.89655 1.09909e+40
12.41379 1.56145e+40
12.93103 2.21830e+40
13.44828 3.15148e+40
13.96552 4.47721e+40
14.48276 6.36064e+40
15.00000 6.36064e+40
