# t[days] u g r i z y J H K
0.51724 -12.658 -13.568 -13.731 -14.105 -14.137 -13.760 -13.695 -12.498 -11.331 
1.03448 -12.826 -14.095 -14.720 -15.116 -15.163 -15.078 -14.382 -14.342 -13.929 
1.55172 -12.826 -14.095 -14.950 -15.382 -15.614 -15.649 -15.551 -15.212 -14.597 
2.06897 -12.200 -13.877 -14.950 -15.382 -15.614 -15.708 -15.780 -15.614 -15.181 
2.58621 -10.871 -12.982 -14.359 -15.199 -15.476 -15.708 -15.780 -15.614 -15.181 
3.10345 -9.995 -12.282 -13.578 -14.535 -15.096 -15.314 -15.435 -15.272 -15.146 
3.62069 -8.940 -11.337 -13.098 -14.062 -14.581 -14.957 -15.135 -15.098 -14.753 
4.13793 -8.060 -10.919 -12.395 -13.683 -14.236 -14.446 -14.682 -14.827 -14.649 
4.65517 -7.017 -10.178 -11.853 -13.094 -13.809 -14.142 -14.382 -14.420 -14.629 
5.17241 -6.941 -9.029 -11.295 -12.632 -13.318 -13.757 -14.064 -14.295 -14.288 
5.68966 -5.094 -8.490 -10.726 -12.093 -13.001 -13.397 -13.857 -13.999 -14.091 
6.20690 -4.021 -7.991 -10.252 -11.681 -12.614 -13.161 -13.576 -13.791 -13.839 
6.72414 -3.546 -7.187 -9.553 -11.262 -12.101 -12.792 -13.243 -13.545 -13.700 
7.24138 -3.462 -6.636 -9.117 -10.827 -11.765 -12.355 -13.045 -13.428 -13.576 
7.75862 -1.074 -5.862 -8.852 -10.524 -11.441 -11.951 -12.754 -13.167 -13.365 
8.27586 -0.341 -5.429 -8.173 -10.012 -11.116 -11.712 -12.488 -12.907 -13.079 
8.79310 0.742 -4.477 -7.784 -9.608 -10.833 -11.368 -12.203 -12.777 -12.910 
9.31034 1.695 -4.393 -7.102 -9.238 -10.466 -11.145 -12.044 -12.518 -12.829 
9.82759 2.648 -4.063 -6.834 -8.856 -10.237 -10.776 -11.821 -12.388 -12.728 
10.34483 3.600 -3.366 -6.468 -8.687 -9.921 -10.600 -11.576 -12.250 -12.718 
10.86207 4.553 -3.055 -5.949 -8.073 -9.640 -10.375 -11.311 -12.108 -12.547 
11.37931 5.506 -2.519 -5.599 -7.915 -9.309 -10.015 -11.204 -12.001 -12.353 
11.89655 6.459 -1.751 -5.555 -7.544 -8.980 -9.781 -10.982 -11.829 -12.345 
12.41379 7.411 -1.693 -5.106 -7.094 -8.632 -9.580 -10.775 -11.606 -12.209 
12.93103 8.364 0.092 -4.421 -7.037 -8.454 -9.382 -10.560 -11.458 -12.096 
13.44828 9.317 0.784 -3.949 -6.580 -8.134 -8.984 -10.351 -11.360 -11.940 
13.96552 10.269 1.475 -3.690 -6.229 -7.832 -8.886 -10.096 -11.116 -11.787 
14.48276 11.222 2.167 -3.690 -5.857 -7.506 -8.313 -9.914 -11.004 -11.695 
15.00000 11.222 2.167 -2.571 -5.236 -6.801 -8.227 -9.539 -10.662 -11.471 
