# t[days] Lbol[erg/s]
0.51724 1.71310e+40
1.03448 6.93939e+40
1.55172 6.93939e+40
2.06897 1.24163e+41
2.58621 1.83669e+41
3.10345 1.93524e+41
3.62069 1.93524e+41
4.13793 1.62685e+41
4.65517 1.11030e+41
5.17241 8.62677e+40
5.68966 5.91780e+40
6.20690 4.25010e+40
6.72414 3.22105e+40
7.24138 2.14320e+40
7.75862 1.64634e+40
8.27586 1.09611e+40
8.79310 7.53295e+39
9.31034 3.69436e+39
9.82759 2.66528e+39
10.34483 1.92285e+39
10.86207 1.38723e+39
11.37931 1.00081e+39
11.89655 7.22028e+38
12.41379 5.20903e+38
12.93103 3.75803e+38
13.44828 2.71121e+38
13.96552 1.95599e+38
14.48276 1.41114e+38
15.00000 1.01806e+38
