# t[days] Lbol[erg/s]
0.51724 4.70774e+39
1.03448 8.91260e+40
1.55172 1.60032e+41
2.06897 2.67153e+41
2.58621 3.11845e+41
3.10345 3.13086e+41
3.62069 3.13086e+41
4.13793 2.58238e+41
4.65517 1.92862e+41
5.17241 1.17308e+41
5.68966 7.45765e+40
6.20690 5.55862e+40
6.72414 3.28467e+40
7.24138 2.64329e+40
7.75862 1.95324e+40
8.27586 1.85392e+40
8.79310 1.11204e+40
9.31034 1.04059e+40
9.82759 7.78787e+39
10.34483 5.82853e+39
10.86207 4.36214e+39
11.37931 3.26467e+39
11.89655 2.44332e+39
12.41379 1.82860e+39
12.93103 1.36855e+39
13.44828 1.02424e+39
13.96552 7.66550e+38
14.48276 5.73694e+38
15.00000 4.29359e+38
