# t[days] Lbol[erg/s]
0.51724 1.09430e+40
1.03448 3.99678e+40
1.55172 3.99678e+40
2.06897 2.80758e+40
2.58621 2.44427e+40
3.10345 1.92883e+40
3.62069 1.65985e+40
4.13793 1.36175e+40
4.65517 1.05408e+40
5.17241 8.54000e+39
5.68966 6.65756e+39
6.20690 5.58362e+39
6.72414 4.81873e+39
7.24138 3.94381e+39
7.75862 3.50930e+39
8.27586 3.05447e+39
8.79310 2.65458e+39
9.31034 2.46707e+39
9.82759 2.15201e+39
10.34483 1.87718e+39
10.86207 1.63746e+39
11.37931 1.42834e+39
11.89655 1.24593e+39
12.41379 1.08682e+39
12.93103 9.48026e+38
13.44828 8.26957e+38
13.96552 7.21349e+38
14.48276 6.29228e+38
15.00000 5.48872e+38
