# t[days] Lbol[erg/s]
0.51724 2.81259e+41
1.03448 3.40560e+41
1.55172 3.40560e+41
2.06897 1.81002e+41
2.58621 9.76316e+40
3.10345 5.83210e+40
3.62069 3.73165e+40
4.13793 2.52904e+40
4.65517 1.84868e+40
5.17241 1.39791e+40
5.68966 1.15374e+40
6.20690 9.13776e+39
6.72414 7.96881e+39
7.24138 6.29621e+39
7.75862 5.69526e+39
8.27586 4.66823e+39
8.79310 4.21154e+39
9.31034 3.67855e+39
9.82759 3.34308e+39
10.34483 3.03820e+39
10.86207 2.76113e+39
11.37931 2.50932e+39
11.89655 2.28048e+39
12.41379 2.07251e+39
12.93103 1.88350e+39
13.44828 1.71173e+39
13.96552 1.55563e+39
14.48276 1.41376e+39
15.00000 1.28483e+39
