# t[days] Lbol[erg/s]
0.51724 7.80120e+40
1.03448 7.80120e+40
1.55172 4.27158e+40
2.06897 1.53139e+40
2.58621 8.21262e+39
3.10345 5.14608e+39
3.62069 3.54746e+39
4.13793 2.59122e+39
4.65517 1.99814e+39
5.17241 1.56876e+39
5.68966 1.31172e+39
6.20690 1.05496e+39
6.72414 8.96167e+38
7.24138 7.57388e+38
7.75862 6.69198e+38
8.27586 5.68239e+38
8.79310 5.02863e+38
9.31034 4.42376e+38
9.82759 3.96520e+38
10.34483 3.55417e+38
10.86207 3.18574e+38
11.37931 2.85551e+38
11.89655 2.55951e+38
12.41379 2.29419e+38
12.93103 2.05638e+38
13.44828 1.84322e+38
13.96552 1.65215e+38
14.48276 1.48089e+38
15.00000 1.32738e+38
