# t[days] Lbol[erg/s]
0.51724 3.76418e+41
1.03448 6.02927e+41
1.55172 1.40802e+42
2.06897 1.40802e+42
2.58621 1.22721e+42
3.10345 9.69099e+41
3.62069 7.34851e+41
4.13793 5.86236e+41
4.65517 4.97559e+41
5.17241 4.31404e+41
5.68966 3.43183e+41
6.20690 3.08732e+41
6.72414 2.56609e+41
7.24138 2.15362e+41
7.75862 1.82190e+41
8.27586 1.58260e+41
8.79310 1.34500e+41
9.31034 1.19902e+41
9.82759 1.03149e+41
10.34483 8.87372e+40
10.86207 7.63388e+40
11.37931 6.56727e+40
11.89655 5.64969e+40
12.41379 4.86032e+40
12.93103 4.18123e+40
13.44828 3.59703e+40
13.96552 3.09445e+40
14.48276 2.66209e+40
15.00000 2.29015e+40
