# t[days] u g r i z y J H K
0.51724 -12.647 -13.287 -13.830 -14.416 -14.349 -14.418 -13.949 -13.636 -13.470 
1.03448 -12.647 -13.287 -14.510 -15.273 -15.461 -15.598 -15.481 -15.220 -14.938 
1.55172 -10.801 -13.204 -14.510 -15.273 -15.461 -15.598 -15.481 -15.220 -14.938 
2.06897 -8.783 -11.879 -13.537 -14.420 -14.858 -14.992 -15.071 -14.922 -14.845 
2.58621 -6.784 -10.457 -12.483 -13.578 -14.046 -14.288 -14.527 -14.564 -14.423 
3.10345 -5.428 -9.430 -11.542 -12.717 -13.269 -13.703 -13.996 -14.223 -14.129 
3.62069 -3.841 -8.401 -10.553 -11.816 -12.531 -13.022 -13.333 -13.714 -13.833 
4.13793 -1.963 -6.801 -9.647 -10.998 -11.911 -12.304 -12.882 -13.375 -13.485 
4.65517 0.443 -6.066 -8.662 -10.314 -11.169 -11.549 -12.494 -13.016 -13.102 
5.17241 2.288 -4.375 -7.941 -9.578 -10.503 -11.108 -11.910 -12.632 -12.952 
5.68966 4.133 -3.425 -7.009 -8.670 -9.852 -10.487 -11.448 -12.225 -12.655 
6.20690 5.978 -3.146 -6.042 -7.940 -9.209 -9.773 -10.945 -11.981 -12.343 
6.72414 7.824 -3.146 -5.003 -7.267 -8.697 -9.187 -10.659 -11.672 -12.244 
7.24138 9.669 -1.555 -4.024 -6.364 -7.716 -8.983 -10.145 -11.335 -12.011 
7.75862 11.514 -0.314 -3.027 -5.750 -7.272 -8.074 -9.692 -11.116 -11.871 
8.27586 13.359 0.588 -0.970 -5.410 -6.449 -7.582 -9.379 -10.733 -11.705 
8.79310 15.204 1.330 -0.970 -4.137 -6.186 -7.139 -8.748 -10.444 -11.322 
9.31034 17.049 2.073 -1.661 -4.137 -4.851 -6.778 -8.339 -9.997 -11.144 
9.82759 18.895 2.816 -1.661 -3.813 -4.622 -5.481 -8.307 -9.835 -11.006 
10.34483 20.740 3.559 -0.892 -0.057 -3.632 -5.153 -6.998 -9.447 -10.712 
10.86207 22.585 4.301 -0.131 0.708 3.698 -4.899 -6.951 -9.171 -10.463 
11.37931 24.430 5.044 0.622 1.932 5.728 -4.395 -6.188 -9.001 -10.272 
11.89655 26.275 5.787 0.940 3.155 7.757 -2.721 -5.875 -8.468 -10.057 
12.41379 28.121 6.530 1.258 4.379 9.786 -2.057 -5.905 -8.342 -9.791 
12.93103 29.966 7.272 1.577 5.603 11.816 1.179 -5.749 -7.748 -9.637 
13.44828 31.811 8.015 1.895 6.826 13.845 2.445 -5.275 -7.487 -9.295 
13.96552 33.656 8.758 2.213 8.050 15.875 3.712 -4.369 -7.385 -8.925 
14.48276 35.501 9.501 2.532 9.273 17.904 4.978 -4.179 -6.590 -8.916 
15.00000 35.501 9.501 2.532 9.273 17.904 4.978 -2.748 -6.073 -8.176 
