# t[days] Lbol[erg/s]
0.51724 1.50116e+40
1.03448 1.50116e+40
1.55172 1.03351e+40
2.06897 5.72186e+39
2.58621 3.46747e+39
3.10345 2.41687e+39
3.62069 1.69394e+39
4.13793 1.36910e+39
4.65517 1.09204e+39
5.17241 8.71132e+38
5.68966 7.50674e+38
6.20690 6.46248e+38
6.72414 5.58391e+38
7.24138 4.89981e+38
7.75862 4.16616e+38
8.27586 3.76127e+38
8.79310 3.21267e+38
9.31034 3.01594e+38
9.82759 2.71137e+38
10.34483 2.43757e+38
10.86207 2.19141e+38
11.37931 1.97011e+38
11.89655 1.77116e+38
12.41379 1.59230e+38
12.93103 1.43150e+38
13.44828 1.28694e+38
13.96552 1.15698e+38
14.48276 1.04015e+38
15.00000 9.35107e+37
