# t[days] u g r i z y J H K
0.51724 -11.607 -13.078 -13.751 -13.967 -14.081 -13.848 -13.641 -13.131 -12.771 
1.03448 -11.607 -13.078 -13.751 -13.967 -14.081 -13.848 -13.641 -13.131 -12.771 
1.55172 -8.974 -11.120 -12.240 -12.638 -12.755 -12.745 -12.456 -12.357 -12.093 
2.06897 -7.070 -9.643 -10.957 -11.571 -11.599 -11.645 -11.691 -11.733 -11.673 
2.58621 -5.828 -8.425 -9.955 -10.648 -10.949 -10.999 -11.103 -11.450 -11.360 
3.10345 -3.989 -7.164 -8.902 -9.747 -10.241 -10.271 -10.788 -11.091 -11.267 
3.62069 -2.026 -6.026 -7.609 -8.823 -9.354 -9.647 -10.073 -10.666 -11.000 
4.13793 1.290 -4.670 -6.841 -8.094 -8.558 -8.817 -9.711 -10.332 -10.744 
4.65517 3.343 -3.202 -5.454 -7.131 -7.933 -8.179 -9.198 -10.021 -10.452 
5.17241 5.396 -0.842 -4.713 -5.748 -7.089 -7.320 -8.657 -9.713 -10.211 
5.68966 7.449 3.498 -4.086 -5.227 -6.176 -6.385 -8.130 -9.367 -10.046 
6.20690 9.501 5.631 -2.172 -3.992 -5.678 -6.302 -7.478 -8.993 -9.738 
6.72414 11.554 7.763 10.666 -2.583 -4.561 -5.649 -6.988 -8.682 -9.572 
7.24138 13.607 9.896 14.167 -1.600 -3.036 -4.574 -6.625 -8.266 -9.202 
7.75862 15.660 12.029 17.669 -1.514 -2.518 -3.926 -6.110 -7.777 -8.853 
8.27586 17.713 14.161 21.170 -1.197 -2.193 -3.908 -5.788 -7.447 -8.726 
8.79310 19.766 16.294 24.671 -0.951 -1.015 -3.679 -5.315 -6.985 -8.336 
9.31034 21.818 18.426 28.173 -0.469 -1.015 -0.764 -4.083 -6.564 -7.903 
9.82759 23.871 20.559 31.674 0.239 -1.184 2.881 -3.731 -6.067 -7.822 
10.34483 25.924 22.691 35.175 0.606 -1.184 4.373 -3.057 -6.044 -7.488 
10.86207 27.977 24.824 38.676 0.974 -0.578 5.864 -2.985 -5.102 -7.035 
11.37931 30.030 26.956 42.178 1.342 0.012 7.355 -2.345 -4.767 -6.838 
11.89655 32.083 29.089 45.679 1.710 0.066 8.846 -1.755 -4.432 -6.692 
12.41379 34.135 31.221 49.180 2.078 0.121 10.337 -1.265 -4.241 -6.309 
12.93103 36.188 33.354 52.682 2.445 0.176 11.828 -1.233 -3.502 -5.947 
13.44828 38.241 35.486 56.183 2.813 0.230 13.319 -0.917 -3.502 -5.782 
13.96552 40.294 37.619 59.684 3.181 0.285 14.810 -0.766 -3.466 -5.143 
14.48276 42.347 39.751 63.186 3.549 0.340 16.301 -0.503 -2.636 -4.611 
15.00000 42.347 39.751 63.186 3.549 0.340 16.301 -0.097 -1.939 -4.558 
