# t[days] Lbol[erg/s]
0.51724 9.94606e+40
1.03448 1.21055e+41
1.55172 1.63380e+41
2.06897 1.63380e+41
2.58621 1.32283e+41
3.10345 1.14172e+41
3.62069 7.85711e+40
4.13793 6.43192e+40
4.65517 5.11761e+40
5.17241 4.14594e+40
5.68966 3.47641e+40
6.20690 3.17379e+40
6.72414 2.60430e+40
7.24138 2.07634e+40
7.75862 1.80248e+40
8.27586 1.55825e+40
8.79310 1.36592e+40
9.31034 1.15547e+40
9.82759 9.95481e+39
10.34483 8.57644e+39
10.86207 7.38893e+39
11.37931 6.36584e+39
11.89655 5.48441e+39
12.41379 4.72503e+39
12.93103 4.07079e+39
13.44828 3.50714e+39
13.96552 3.02153e+39
14.48276 2.60316e+39
15.00000 2.24272e+39
