# t[days] u g r i z y J H K
0.51724 -12.700 -12.977 -13.092 -14.270 -12.185 -13.118 -13.101 -13.509 -13.771 
1.03448 -13.605 -14.261 -14.898 -15.026 -15.125 -14.733 -14.667 -14.369 -13.822 
1.55172 -13.843 -14.652 -15.362 -15.683 -15.866 -15.881 -15.861 -15.126 -14.596 
2.06897 -13.605 -14.877 -15.806 -16.266 -16.499 -16.561 -16.452 -15.884 -15.317 
2.58621 -13.068 -14.877 -15.806 -16.266 -16.499 -16.561 -16.465 -16.136 -15.637 
3.10345 -12.421 -14.181 -15.393 -15.958 -16.328 -16.542 -16.465 -16.136 -15.809 
3.62069 -11.645 -13.781 -14.945 -15.693 -16.105 -16.381 -16.247 -16.074 -15.659 
4.13793 -11.101 -13.114 -14.442 -15.281 -15.623 -15.964 -16.066 -16.011 -15.659 
4.65517 -10.581 -12.414 -13.854 -14.809 -15.419 -15.659 -15.777 -15.725 -15.437 
5.17241 -9.941 -11.895 -13.599 -14.541 -15.054 -15.382 -15.570 -15.613 -15.390 
5.68966 -9.386 -11.466 -13.200 -14.088 -14.680 -15.136 -15.453 -15.531 -15.309 
6.20690 -8.631 -11.002 -12.703 -13.821 -14.446 -14.838 -15.191 -15.272 -15.237 
6.72414 -8.229 -10.506 -12.343 -13.527 -14.261 -14.762 -15.028 -15.094 -15.100 
7.24138 -7.543 -9.940 -11.962 -13.239 -14.064 -14.320 -14.885 -15.008 -14.872 
7.75862 -7.079 -9.464 -11.466 -12.841 -13.672 -14.057 -14.604 -14.705 -14.587 
8.27586 -6.532 -9.002 -11.347 -12.583 -13.305 -13.872 -14.330 -14.520 -14.587 
8.79310 -6.040 -8.644 -10.736 -12.249 -13.147 -13.636 -14.153 -14.498 -14.534 
9.31034 -5.529 -8.344 -10.528 -11.925 -12.878 -13.492 -13.993 -14.277 -14.525 
9.82759 -4.863 -7.964 -10.168 -11.676 -12.631 -13.208 -13.844 -14.204 -14.298 
10.34483 -4.327 -7.206 -9.965 -11.408 -12.438 -12.980 -13.651 -14.128 -14.214 
10.86207 -3.896 -7.042 -9.473 -11.117 -12.245 -12.807 -13.555 -13.950 -14.037 
11.37931 -3.432 -6.401 -9.105 -11.012 -11.953 -12.606 -13.301 -13.729 -13.999 
11.89655 -2.857 -6.350 -8.894 -10.666 -11.698 -12.393 -13.209 -13.632 -13.943 
12.41379 -2.344 -5.823 -8.474 -10.652 -11.537 -12.168 -13.111 -13.571 -13.847 
12.93103 -1.744 -5.699 -8.198 -10.150 -11.471 -11.960 -12.857 -13.441 -13.741 
13.44828 -1.354 -5.210 -8.135 -10.025 -11.127 -11.772 -12.803 -13.359 -13.702 
13.96552 -0.748 -4.614 -7.835 -9.724 -10.925 -11.525 -12.561 -13.255 -13.526 
14.48276 -0.337 -4.528 -7.392 -9.516 -10.702 -11.465 -12.420 -13.111 -13.388 
15.00000 0.000 -4.154 -7.239 -9.180 -10.372 -11.143 -12.268 -12.980 -13.228 
