# t[days] Lbol[erg/s]
0.51724 2.78058e+41
1.03448 6.89707e+41
1.55172 6.89707e+41
2.06897 6.41485e+41
2.58621 5.26213e+41
3.10345 4.03202e+41
3.62069 2.91435e+41
4.13793 2.27638e+41
4.65517 1.72048e+41
5.17241 1.30931e+41
5.68966 1.03798e+41
6.20690 8.23419e+40
6.72414 6.57418e+40
7.24138 5.31927e+40
7.75862 4.38170e+40
8.27586 3.77904e+40
8.79310 3.33803e+40
9.31034 2.80617e+40
9.82759 2.44098e+40
10.34483 2.12331e+40
10.86207 1.84698e+40
11.37931 1.60662e+40
11.89655 1.39753e+40
12.41379 1.21566e+40
12.93103 1.05745e+40
13.44828 9.19835e+39
13.96552 8.00127e+39
14.48276 6.95999e+39
15.00000 6.05422e+39
