# t[days] Lbol[erg/s]
0.51724 7.52847e+40
1.03448 1.27813e+41
1.55172 1.27813e+41
2.06897 1.19091e+41
2.58621 9.66145e+40
3.10345 7.51216e+40
3.62069 5.76743e+40
4.13793 4.31914e+40
4.65517 3.46452e+40
5.17241 2.67940e+40
5.68966 2.14173e+40
6.20690 1.79846e+40
6.72414 1.50019e+40
7.24138 1.19799e+40
7.75862 1.07951e+40
8.27586 9.45402e+39
8.79310 8.30846e+39
9.31034 7.10463e+39
9.82759 6.36155e+39
10.34483 5.69619e+39
10.86207 5.10042e+39
11.37931 4.56696e+39
11.89655 4.08930e+39
12.41379 3.66160e+39
12.93103 3.27863e+39
13.44828 2.93571e+39
13.96552 2.62866e+39
14.48276 2.35373e+39
15.00000 2.10755e+39
