# t[days] Lbol[erg/s]
0.51724 4.12916e+40
1.03448 4.12916e+40
1.55172 1.26100e+40
2.06897 6.34879e+39
2.58621 3.89361e+39
3.10345 2.53408e+39
3.62069 1.81716e+39
4.13793 1.31552e+39
4.65517 1.04925e+39
5.17241 8.02230e+38
5.68966 6.31437e+38
6.20690 5.14779e+38
6.72414 4.15466e+38
7.24138 3.54043e+38
7.75862 2.93852e+38
8.27586 2.40821e+38
8.79310 2.13822e+38
9.31034 1.84827e+38
9.82759 1.57688e+38
10.34483 1.34534e+38
10.86207 1.14780e+38
11.37931 9.79268e+37
11.89655 8.35480e+37
12.41379 7.12804e+37
12.93103 6.08141e+37
13.44828 5.18846e+37
13.96552 4.42663e+37
14.48276 3.77665e+37
15.00000 3.22212e+37
