# t[days] u g r i z y J H K
1.22449 -13.151 -14.348 -14.656 -14.470 -14.061 -13.688 -12.953 -12.972 -12.990 
1.42857 -13.151 -14.348 -14.656 -14.470 -14.061 -13.688 -12.968 -13.012 -13.007 
1.63265 -12.822 -14.149 -14.531 -14.385 -13.959 -13.665 -13.071 -13.108 -13.293 
1.83673 -12.346 -13.906 -14.321 -14.142 -13.889 -13.524 -13.127 -13.128 -13.323 
2.04082 -11.938 -13.672 -14.154 -14.077 -13.785 -13.477 -13.154 -13.312 -13.389 
2.24490 -11.495 -13.371 -13.975 -13.903 -13.653 -13.477 -13.201 -13.401 -13.639 
2.44898 -11.120 -13.219 -13.853 -13.831 -13.633 -13.468 -13.201 -13.437 -13.639 
2.65306 -10.499 -12.833 -13.588 -13.657 -13.532 -13.304 -13.189 -13.506 -13.701 
2.85714 -10.007 -12.507 -13.381 -13.529 -13.410 -13.283 -13.171 -13.506 -13.714 
3.06122 -9.521 -12.180 -13.239 -13.421 -13.306 -13.176 -13.136 -13.517 -13.757 
3.26531 -8.942 -11.905 -12.952 -13.207 -13.190 -13.110 -13.067 -13.517 -13.775 
3.46939 -8.583 -11.559 -12.713 -13.016 -12.981 -12.932 -13.002 -13.496 -13.821 
3.67347 -8.054 -11.114 -12.373 -12.795 -12.882 -12.905 -12.900 -13.445 -13.821 
3.87755 -7.540 -10.870 -12.226 -12.634 -12.683 -12.718 -12.751 -13.433 -13.766 
4.08163 -6.960 -10.469 -11.863 -12.383 -12.488 -12.519 -12.722 -13.328 -13.728 
4.28571 -6.574 -10.111 -11.540 -12.138 -12.304 -12.304 -12.449 -13.210 -13.709 
4.48980 -6.379 -9.893 -11.352 -11.977 -12.095 -12.210 -12.431 -13.116 -13.607 
4.69388 -5.989 -9.500 -11.001 -11.649 -11.905 -11.988 -12.247 -13.034 -13.607 
4.89796 -5.865 -9.283 -10.785 -11.457 -11.661 -11.777 -12.171 -12.995 -13.552 
5.10204 -4.840 -8.786 -10.442 -11.179 -11.489 -11.555 -11.916 -12.860 -13.471 
5.30612 -4.708 -8.375 -10.120 -10.859 -11.122 -11.187 -11.784 -12.766 -13.391 
5.51020 -4.390 -8.217 -9.778 -10.629 -10.822 -11.147 -11.704 -12.662 -13.348 
5.71429 -3.473 -7.896 -9.564 -10.463 -10.682 -10.955 -11.406 -12.524 -13.212 
5.91837 -3.240 -7.768 -9.274 -10.191 -10.418 -10.561 -11.228 -12.465 -13.192 
