# t[days] u g r i z y J H K
1.22449 -14.136 -15.477 -16.043 -15.925 -15.404 -14.859 -13.625 -13.320 -13.238 
1.42857 -14.136 -15.477 -16.043 -15.925 -15.404 -14.859 -13.626 -13.359 -13.238 
1.63265 -13.848 -15.325 -15.941 -15.832 -15.293 -14.716 -13.625 -13.359 -13.167 
1.83673 -13.665 -15.204 -15.773 -15.651 -15.121 -14.515 -13.473 -13.359 -13.157 
2.04082 -13.415 -15.039 -15.645 -15.497 -14.955 -14.408 -13.414 -13.340 -13.167 
2.24490 -13.140 -14.890 -15.508 -15.338 -14.754 -14.300 -13.361 -13.235 -13.175 
2.44898 -12.959 -14.747 -15.373 -15.211 -14.655 -14.187 -13.324 -13.235 -13.224 
2.65306 -12.731 -14.584 -15.230 -15.103 -14.553 -14.069 -13.241 -13.235 -13.297 
2.85714 -12.491 -14.442 -15.089 -14.948 -14.481 -13.937 -13.241 -13.314 -13.297 
3.06122 -12.273 -14.269 -14.978 -14.810 -14.393 -13.900 -13.232 -13.314 -13.342 
3.26531 -12.064 -14.144 -14.871 -14.730 -14.281 -13.860 -13.239 -13.314 -13.453 
3.46939 -11.843 -14.003 -14.743 -14.661 -14.180 -13.787 -13.232 -13.314 -13.482 
3.67347 -11.609 -13.855 -14.637 -14.554 -14.138 -13.725 -13.150 -13.403 -13.556 
3.87755 -11.414 -13.702 -14.508 -14.460 -14.024 -13.666 -13.150 -13.403 -13.556 
4.08163 -11.198 -13.550 -14.389 -14.353 -14.022 -13.587 -13.169 -13.403 -13.531 
4.28571 -10.973 -13.408 -14.263 -14.277 -13.947 -13.556 -13.176 -13.397 -13.531 
4.48980 -10.678 -13.241 -14.151 -14.173 -13.847 -13.504 -13.176 -13.443 -13.650 
4.69388 -10.559 -13.067 -14.040 -14.099 -13.733 -13.486 -13.130 -13.439 -13.678 
4.89796 -10.273 -12.901 -13.905 -13.999 -13.679 -13.450 -13.128 -13.443 -13.678 
5.10204 -10.108 -12.747 -13.760 -13.855 -13.646 -13.311 -13.123 -13.439 -13.687 
5.30612 -9.833 -12.575 -13.620 -13.772 -13.529 -13.290 -13.078 -13.418 -13.687 
5.51020 -9.493 -12.375 -13.477 -13.692 -13.474 -13.186 -13.012 -13.418 -13.678 
5.71429 -9.417 -12.236 -13.333 -13.578 -13.328 -13.117 -12.977 -13.418 -13.668 
5.91837 -9.215 -11.993 -13.189 -13.461 -13.269 -13.038 -12.969 -13.418 -13.668 
