# t[days] u g r i z y J H K
1.22449 -15.751 -16.733 -16.965 -16.636 -16.034 -15.731 -14.935 -14.411 -13.940 
1.42857 -15.751 -16.733 -17.094 -16.910 -16.453 -16.006 -15.385 -14.892 -13.979 
1.63265 -15.482 -16.667 -17.094 -17.029 -16.713 -16.447 -15.392 -15.115 -14.543 
1.83673 -15.224 -16.417 -16.912 -17.029 -16.834 -16.500 -15.792 -15.226 -14.615 
2.04082 -15.038 -16.289 -16.819 -16.955 -16.834 -16.549 -15.792 -15.291 -14.693 
2.24490 -14.779 -16.149 -16.716 -16.906 -16.740 -16.549 -15.740 -15.226 -14.843 
2.44898 -14.677 -16.055 -16.674 -16.872 -16.734 -16.479 -15.632 -15.129 -14.863 
2.65306 -14.545 -15.925 -16.600 -16.821 -16.669 -16.437 -15.611 -15.091 -14.863 
2.85714 -14.405 -15.881 -16.556 -16.777 -16.593 -16.334 -15.531 -15.071 -14.830 
3.06122 -14.344 -15.781 -16.479 -16.741 -16.589 -16.292 -15.405 -15.091 -14.789 
3.26531 -14.186 -15.683 -16.434 -16.650 -16.528 -16.230 -15.374 -15.005 -14.789 
3.46939 -14.007 -15.596 -16.371 -16.597 -16.424 -16.102 -15.287 -14.957 -14.640 
3.67347 -13.903 -15.499 -16.284 -16.543 -16.376 -16.099 -15.246 -14.875 -14.625 
3.87755 -13.805 -15.421 -16.214 -16.465 -16.269 -15.922 -15.121 -14.852 -14.452 
4.08163 -13.626 -15.309 -16.133 -16.386 -16.208 -15.873 -15.063 -14.837 -14.412 
4.28571 -13.507 -15.221 -16.056 -16.280 -16.076 -15.799 -14.937 -14.837 -14.412 
4.48980 -13.313 -15.140 -15.989 -16.216 -16.028 -15.689 -14.902 -14.614 -14.368 
4.69388 -13.214 -14.987 -15.889 -16.126 -15.920 -15.610 -14.767 -14.577 -14.417 
4.89796 -12.994 -14.890 -15.795 -16.014 -15.843 -15.505 -14.645 -14.554 -14.370 
5.10204 -12.962 -14.819 -15.740 -15.958 -15.757 -15.392 -14.632 -14.529 -14.370 
5.30612 -12.747 -14.702 -15.650 -15.861 -15.682 -15.310 -14.572 -14.419 -14.227 
5.51020 -12.649 -14.613 -15.529 -15.806 -15.566 -15.254 -14.541 -14.379 -14.217 
5.71429 -12.494 -14.503 -15.460 -15.704 -15.527 -15.188 -14.446 -14.312 -14.217 
5.91837 -12.363 -14.388 -15.378 -15.624 -15.420 -15.090 -14.360 -14.307 -14.182 
