# t[days] Lbol[erg/s]
1.22449 1.41722e+40
1.42857 1.41722e+40
1.63265 1.22306e+40
1.83673 1.06450e+40
2.04082 9.30266e+39
2.24490 8.22385e+39
2.44898 7.35909e+39
2.65306 6.63752e+39
2.85714 5.94374e+39
3.06122 5.39775e+39
3.26531 4.89488e+39
3.46939 4.39982e+39
3.67347 4.08043e+39
3.87755 3.70848e+39
4.08163 3.41213e+39
4.28571 3.11290e+39
4.48980 2.86323e+39
4.69388 2.64539e+39
4.89796 2.41689e+39
5.10204 2.26715e+39
5.30612 2.06572e+39
5.51020 1.90777e+39
5.71429 1.75546e+39
5.91837 1.65579e+39
