# t[days] Lbol[erg/s]
1.22449 1.03760e+40
1.42857 1.03760e+40
1.63265 9.88332e+39
1.83673 8.69669e+39
2.04082 7.81093e+39
2.24490 7.29663e+39
2.44898 7.15217e+39
2.65306 6.03304e+39
2.85714 5.72159e+39
3.06122 5.20399e+39
3.26531 4.97726e+39
3.46939 4.58375e+39
3.67347 4.13141e+39
3.87755 3.93536e+39
4.08163 3.68666e+39
4.28571 3.21413e+39
4.48980 3.19464e+39
4.69388 2.89372e+39
4.89796 2.75775e+39
5.10204 2.39787e+39
5.30612 2.31393e+39
5.51020 2.13589e+39
5.71429 2.04550e+39
5.91837 1.89644e+39
