# t[days] u g r i z y J H K
1.22449 -14.283 -15.815 -16.392 -16.351 -15.946 -15.401 -14.461 -14.185 -14.015 
1.42857 -14.283 -15.815 -16.392 -16.351 -15.946 -15.401 -14.531 -14.232 -14.073 
1.63265 -14.077 -15.682 -16.269 -16.202 -15.789 -15.286 -14.461 -14.279 -14.130 
1.83673 -13.819 -15.518 -16.121 -16.057 -15.624 -15.176 -14.410 -14.355 -14.406 
2.04082 -13.506 -15.338 -15.956 -15.923 -15.546 -15.088 -14.388 -14.392 -14.410 
2.24490 -13.206 -15.149 -15.789 -15.760 -15.445 -15.012 -14.409 -14.392 -14.410 
2.44898 -12.889 -14.948 -15.665 -15.637 -15.316 -14.890 -14.407 -14.502 -14.550 
2.65306 -12.527 -14.752 -15.496 -15.544 -15.210 -14.881 -14.407 -14.502 -14.624 
2.85714 -12.190 -14.556 -15.351 -15.372 -15.078 -14.781 -14.387 -14.523 -14.624 
3.06122 -11.832 -14.337 -15.209 -15.289 -15.018 -14.753 -14.387 -14.523 -14.733 
3.26531 -11.525 -14.107 -15.041 -15.118 -14.869 -14.611 -14.387 -14.613 -14.778 
3.46939 -11.110 -13.880 -14.867 -15.016 -14.771 -14.589 -14.327 -14.624 -14.798 
3.67347 -10.655 -13.622 -14.722 -14.893 -14.645 -14.521 -14.292 -14.637 -14.822 
3.87755 -10.269 -13.387 -14.523 -14.734 -14.546 -14.402 -14.269 -14.637 -14.827 
4.08163 -9.858 -13.097 -14.347 -14.597 -14.513 -14.284 -14.214 -14.629 -14.856 
4.28571 -9.572 -12.881 -14.135 -14.468 -14.397 -14.161 -14.162 -14.629 -14.882 
4.48980 -9.115 -12.567 -13.933 -14.293 -14.212 -14.067 -14.079 -14.599 -14.860 
4.69388 -8.626 -12.335 -13.734 -14.116 -14.078 -13.995 -13.997 -14.458 -14.860 
4.89796 -8.308 -12.068 -13.549 -13.969 -13.949 -13.915 -13.924 -14.443 -14.834 
5.10204 -8.165 -11.792 -13.293 -13.773 -13.749 -13.735 -13.849 -14.428 -14.828 
5.30612 -7.779 -11.442 -13.033 -13.638 -13.716 -13.607 -13.748 -14.359 -14.781 
5.51020 -6.942 -11.256 -12.825 -13.420 -13.457 -13.497 -13.675 -14.349 -14.760 
5.71429 -6.896 -10.979 -12.678 -13.235 -13.443 -13.356 -13.562 -14.259 -14.760 
5.91837 -6.247 -10.670 -12.444 -13.052 -13.149 -13.133 -13.417 -14.175 -14.676 
