# t[days] Lbol[erg/s]
1.22449 1.33714e+42
1.42857 1.33714e+42
1.63265 1.25835e+42
1.83673 1.15217e+42
2.04082 1.05910e+42
2.24490 9.75309e+41
2.44898 8.85717e+41
2.65306 7.93072e+41
2.85714 7.26663e+41
3.06122 6.55391e+41
3.26531 6.02373e+41
3.46939 5.49713e+41
3.67347 4.92701e+41
3.87755 4.51470e+41
4.08163 4.20941e+41
4.28571 3.87466e+41
4.48980 3.60363e+41
4.69388 3.32258e+41
4.89796 3.10870e+41
5.10204 2.81704e+41
5.30612 2.67484e+41
5.51020 2.39460e+41
5.71429 2.30557e+41
5.91837 2.15237e+41
