# t[days] u g r i z y J H K
1.22449 -14.593 -16.101 -16.696 -16.654 -16.428 -16.053 -15.067 -14.490 -14.095 
1.42857 -14.593 -16.101 -16.696 -16.654 -16.428 -16.053 -15.067 -14.490 -14.223 
1.63265 -14.415 -16.012 -16.586 -16.560 -16.301 -16.013 -14.949 -14.490 -14.223 
1.83673 -14.220 -15.893 -16.471 -16.443 -16.169 -15.860 -14.909 -14.481 -14.402 
2.04082 -14.018 -15.745 -16.353 -16.320 -16.063 -15.696 -14.792 -14.481 -14.402 
2.24490 -13.798 -15.598 -16.212 -16.194 -15.938 -15.597 -14.683 -14.440 -14.414 
2.44898 -13.592 -15.497 -16.100 -16.100 -15.848 -15.561 -14.617 -14.374 -14.414 
2.65306 -13.386 -15.332 -15.962 -15.979 -15.719 -15.382 -14.615 -14.374 -14.426 
2.85714 -13.168 -15.186 -15.855 -15.890 -15.627 -15.327 -14.615 -14.411 -14.434 
3.06122 -12.941 -15.027 -15.716 -15.745 -15.478 -15.173 -14.527 -14.451 -14.442 
3.26531 -12.732 -14.883 -15.601 -15.629 -15.406 -15.148 -14.500 -14.453 -14.445 
3.46939 -12.440 -14.699 -15.475 -15.531 -15.322 -15.074 -14.487 -14.453 -14.445 
3.67347 -12.203 -14.569 -15.346 -15.418 -15.244 -15.019 -14.437 -14.453 -14.497 
3.87755 -11.999 -14.413 -15.227 -15.339 -15.155 -14.896 -14.437 -14.483 -14.543 
4.08163 -11.653 -14.258 -15.094 -15.216 -15.032 -14.817 -14.351 -14.459 -14.548 
4.28571 -11.384 -14.036 -14.950 -15.128 -14.951 -14.755 -14.344 -14.459 -14.554 
4.48980 -11.143 -13.895 -14.856 -15.010 -14.918 -14.674 -14.299 -14.427 -14.600 
4.69388 -10.856 -13.683 -14.718 -14.910 -14.794 -14.630 -14.299 -14.427 -14.600 
4.89796 -10.557 -13.516 -14.599 -14.821 -14.732 -14.550 -14.299 -14.427 -14.593 
5.10204 -10.251 -13.344 -14.456 -14.718 -14.598 -14.520 -14.211 -14.424 -14.593 
5.30612 -10.039 -13.106 -14.303 -14.646 -14.545 -14.369 -14.209 -14.375 -14.584 
5.51020 -9.774 -12.971 -14.140 -14.494 -14.402 -14.288 -14.093 -14.371 -14.573 
5.71429 -9.361 -12.785 -14.034 -14.361 -14.334 -14.194 -14.012 -14.337 -14.573 
5.91837 -8.992 -12.572 -13.857 -14.232 -14.273 -14.160 -13.964 -14.334 -14.573 
