# t[days] Lbol[erg/s]
1.22449 1.55022e+41
1.42857 1.55022e+41
1.63265 1.31523e+41
1.83673 1.13732e+41
2.04082 9.98533e+40
2.24490 8.81729e+40
2.44898 7.83773e+40
2.65306 7.19287e+40
2.85714 6.39916e+40
3.06122 5.87717e+40
3.26531 5.26467e+40
3.46939 4.89209e+40
3.67347 4.46349e+40
3.87755 4.12945e+40
4.08163 3.80188e+40
4.28571 3.50217e+40
4.48980 3.22862e+40
4.69388 3.01629e+40
4.89796 2.78229e+40
5.10204 2.59630e+40
5.30612 2.43202e+40
5.51020 2.25028e+40
5.71429 2.08132e+40
5.91837 1.95413e+40
