# t[days] Lbol[erg/s]
1.22449 1.24681e+42
1.42857 1.36561e+42
1.63265 1.36561e+42
1.83673 1.22385e+42
2.04082 1.13012e+42
2.24490 1.03412e+42
2.44898 9.76304e+41
2.65306 9.07239e+41
2.85714 8.52108e+41
3.06122 8.04750e+41
3.26531 7.52645e+41
3.46939 6.94122e+41
3.67347 6.53037e+41
3.87755 5.97754e+41
4.08163 5.54492e+41
4.28571 5.08688e+41
4.48980 4.75545e+41
4.69388 4.31822e+41
4.89796 3.93416e+41
5.10204 3.73403e+41
5.30612 3.40205e+41
5.51020 3.14022e+41
5.71429 2.91825e+41
5.91837 2.69861e+41
