# t[days] Lbol[erg/s]
1.22449 3.97839e+41
1.42857 3.97839e+41
1.63265 3.40411e+41
1.83673 2.93979e+41
2.04082 2.60384e+41
2.24490 2.28777e+41
2.44898 2.03206e+41
2.65306 1.81710e+41
2.85714 1.64118e+41
3.06122 1.49463e+41
3.26531 1.35670e+41
3.46939 1.24502e+41
3.67347 1.14005e+41
3.87755 1.04214e+41
4.08163 9.56575e+40
4.28571 8.88683e+40
4.48980 8.19606e+40
4.69388 7.63527e+40
4.89796 6.98281e+40
5.10204 6.62469e+40
5.30612 6.14867e+40
5.51020 5.67357e+40
5.71429 5.27717e+40
5.91837 4.97561e+40
