# t[days] Lbol[erg/s]
1.22449 4.41728e+41
1.42857 4.75522e+41
1.63265 4.75522e+41
1.83673 4.52153e+41
2.04082 4.18803e+41
2.24490 3.90223e+41
2.44898 3.51544e+41
2.65306 3.25878e+41
2.85714 3.05684e+41
3.06122 2.83422e+41
3.26531 2.59059e+41
3.46939 2.40058e+41
3.67347 2.19045e+41
3.87755 2.02112e+41
4.08163 1.85415e+41
4.28571 1.73739e+41
4.48980 1.61625e+41
4.69388 1.50637e+41
4.89796 1.39082e+41
5.10204 1.29822e+41
5.30612 1.21999e+41
5.51020 1.13666e+41
5.71429 1.07254e+41
5.91837 1.00965e+41
