# t[days] Lbol[erg/s]
1.22449 6.55076e+41
1.42857 6.55076e+41
1.63265 5.71467e+41
1.83673 4.94838e+41
2.04082 4.34606e+41
2.24490 3.82576e+41
2.44898 3.39051e+41
2.65306 2.99556e+41
2.85714 2.75001e+41
3.06122 2.48315e+41
3.26531 2.25142e+41
3.46939 2.05817e+41
3.67347 1.90058e+41
3.87755 1.74424e+41
4.08163 1.61061e+41
4.28571 1.48758e+41
4.48980 1.37163e+41
4.69388 1.27724e+41
4.89796 1.17380e+41
5.10204 1.10035e+41
5.30612 1.00757e+41
5.51020 9.42534e+40
5.71429 8.91585e+40
5.91837 8.36062e+40
