# t[days] Lbol[erg/s]
1.22449 1.66489e+41
1.42857 1.66489e+41
1.63265 1.38297e+41
1.83673 1.18086e+41
2.04082 1.04395e+41
2.24490 9.12076e+40
2.44898 8.13180e+40
2.65306 7.26696e+40
2.85714 6.79244e+40
3.06122 6.00361e+40
3.26531 5.56708e+40
3.46939 5.02628e+40
3.67347 4.64821e+40
3.87755 4.32316e+40
4.08163 3.92408e+40
4.28571 3.61060e+40
4.48980 3.38447e+40
4.69388 3.11166e+40
4.89796 2.88445e+40
5.10204 2.71176e+40
5.30612 2.49131e+40
5.51020 2.31434e+40
5.71429 2.17139e+40
5.91837 2.04812e+40
