# t[days] Lbol[erg/s]
1.22449 1.09839e+42
1.42857 1.09839e+42
1.63265 1.02803e+42
1.83673 9.90262e+41
2.04082 9.25070e+41
2.24490 8.57047e+41
2.44898 7.71173e+41
2.65306 7.32051e+41
2.85714 6.64051e+41
3.06122 6.05183e+41
3.26531 5.56152e+41
3.46939 5.10669e+41
3.67347 4.65691e+41
3.87755 4.26875e+41
4.08163 3.91143e+41
4.28571 3.62916e+41
4.48980 3.32318e+41
4.69388 3.05185e+41
4.89796 2.83468e+41
5.10204 2.62527e+41
5.30612 2.44254e+41
5.51020 2.26458e+41
5.71429 2.10566e+41
5.91837 1.97522e+41
