# t[days] Lbol[erg/s]
1.22449 4.09845e+41
1.42857 4.09845e+41
1.63265 3.48050e+41
1.83673 2.97830e+41
2.04082 2.58396e+41
2.24490 2.31213e+41
2.44898 2.05132e+41
2.65306 1.83727e+41
2.85714 1.65570e+41
3.06122 1.49632e+41
3.26531 1.36531e+41
3.46939 1.24867e+41
3.67347 1.15110e+41
3.87755 1.04732e+41
4.08163 9.83939e+40
4.28571 8.97972e+40
4.48980 8.29343e+40
4.69388 7.70533e+40
4.89796 7.01929e+40
5.10204 6.56299e+40
5.30612 6.09645e+40
5.51020 5.77500e+40
5.71429 5.27829e+40
5.91837 4.99156e+40
