# t[days] u g r i z y J H K
1.22449 -14.737 -15.767 -16.129 -15.941 -15.888 -15.728 -15.121 -14.462 -14.143 
1.42857 -14.737 -15.790 -16.129 -15.999 -15.995 -15.885 -15.336 -14.590 -14.455 
1.63265 -14.647 -15.767 -16.084 -16.014 -16.020 -15.976 -15.336 -14.678 -14.477 
1.83673 -14.549 -15.740 -16.007 -15.999 -16.037 -15.986 -15.308 -14.721 -14.455 
2.04082 -14.457 -15.679 -15.945 -15.964 -16.048 -15.994 -15.275 -14.721 -14.477 
2.24490 -14.365 -15.613 -15.866 -15.914 -16.048 -15.994 -15.275 -14.721 -14.395 
2.44898 -14.186 -15.501 -15.747 -15.912 -15.995 -15.958 -15.273 -14.721 -14.537 
2.65306 -14.021 -15.398 -15.645 -15.811 -15.967 -15.955 -15.230 -14.726 -14.592 
2.85714 -13.910 -15.280 -15.555 -15.738 -15.932 -15.887 -15.184 -14.726 -14.592 
3.06122 -13.716 -15.137 -15.460 -15.694 -15.897 -15.852 -15.112 -14.726 -14.512 
3.26531 -13.533 -15.052 -15.371 -15.637 -15.811 -15.772 -15.095 -14.709 -14.512 
3.46939 -13.360 -14.931 -15.264 -15.568 -15.810 -15.708 -14.983 -14.630 -14.562 
3.67347 -13.148 -14.781 -15.168 -15.494 -15.670 -15.636 -14.978 -14.591 -14.562 
3.87755 -13.027 -14.665 -15.121 -15.427 -15.612 -15.553 -14.950 -14.591 -14.562 
4.08163 -12.762 -14.560 -15.029 -15.344 -15.568 -15.535 -14.891 -14.591 -14.482 
4.28571 -12.621 -14.390 -14.882 -15.249 -15.489 -15.472 -14.830 -14.577 -14.482 
4.48980 -12.398 -14.279 -14.862 -15.244 -15.451 -15.427 -14.776 -14.577 -14.457 
4.69388 -12.217 -14.177 -14.753 -15.124 -15.344 -15.317 -14.754 -14.541 -14.442 
4.89796 -11.864 -13.992 -14.646 -15.057 -15.292 -15.241 -14.726 -14.541 -14.442 
5.10204 -11.681 -13.814 -14.561 -14.981 -15.204 -15.173 -14.653 -14.487 -14.442 
5.30612 -11.417 -13.708 -14.464 -14.906 -15.181 -15.122 -14.586 -14.459 -14.434 
5.51020 -11.259 -13.581 -14.397 -14.850 -15.075 -15.034 -14.562 -14.454 -14.434 
5.71429 -11.008 -13.350 -14.242 -14.778 -15.004 -14.987 -14.562 -14.447 -14.435 
5.91837 -10.848 -13.330 -14.204 -14.681 -14.939 -14.939 -14.542 -14.433 -14.435 
