# t[days] Lbol[erg/s]
1.22449 4.20868e+41
1.42857 4.20868e+41
1.63265 3.57441e+41
1.83673 3.12310e+41
2.04082 2.68544e+41
2.24490 2.34705e+41
2.44898 2.08861e+41
2.65306 1.88041e+41
2.85714 1.69649e+41
3.06122 1.54008e+41
3.26531 1.40885e+41
3.46939 1.26721e+41
3.67347 1.18250e+41
3.87755 1.09073e+41
4.08163 1.01084e+41
4.28571 9.35210e+40
4.48980 8.45556e+40
4.69388 7.95289e+40
4.89796 7.44158e+40
5.10204 6.87201e+40
5.30612 6.37870e+40
5.51020 6.02692e+40
5.71429 5.40492e+40
5.91837 5.21971e+40
