# t[days] Lbol[erg/s]
1.22449 7.32222e+41
1.42857 7.32222e+41
1.63265 6.59197e+41
1.83673 5.99568e+41
2.04082 5.38118e+41
2.24490 4.87486e+41
2.44898 4.46222e+41
2.65306 4.02179e+41
2.85714 3.61926e+41
3.06122 3.27854e+41
3.26531 2.91644e+41
3.46939 2.62940e+41
3.67347 2.39374e+41
3.87755 2.18028e+41
4.08163 1.98706e+41
4.28571 1.82048e+41
4.48980 1.66521e+41
4.69388 1.52843e+41
4.89796 1.41357e+41
5.10204 1.31314e+41
5.30612 1.21546e+41
5.51020 1.12584e+41
5.71429 1.05402e+41
5.91837 9.74607e+40
