# t[days] u g r i z y J H K
1.22449 -15.010 -16.427 -17.102 -17.264 -17.003 -16.644 -15.655 -15.180 -14.728 
1.42857 -15.010 -16.427 -17.102 -17.264 -17.003 -16.644 -15.655 -15.221 -14.784 
1.63265 -14.781 -16.334 -17.087 -17.236 -16.983 -16.516 -15.650 -15.221 -14.823 
1.83673 -14.658 -16.299 -17.032 -17.200 -16.876 -16.387 -15.466 -15.173 -14.984 
2.04082 -14.467 -16.195 -16.979 -17.161 -16.811 -16.278 -15.379 -15.103 -14.886 
2.24490 -14.292 -16.083 -16.905 -17.051 -16.718 -16.191 -15.314 -15.036 -14.950 
2.44898 -14.044 -15.978 -16.818 -16.948 -16.616 -16.175 -15.222 -15.036 -14.904 
2.65306 -13.921 -15.870 -16.735 -16.887 -16.513 -16.008 -15.177 -15.036 -14.950 
2.85714 -13.723 -15.752 -16.640 -16.762 -16.383 -15.902 -15.086 -14.993 -14.970 
3.06122 -13.508 -15.609 -16.550 -16.662 -16.277 -15.873 -15.044 -14.912 -14.970 
3.26531 -13.268 -15.496 -16.436 -16.546 -16.174 -15.734 -15.038 -14.884 -14.951 
3.46939 -13.094 -15.396 -16.331 -16.460 -16.090 -15.589 -15.027 -14.879 -14.951 
3.67347 -12.936 -15.236 -16.210 -16.356 -16.012 -15.547 -14.910 -14.884 -14.961 
3.87755 -12.696 -15.082 -16.108 -16.215 -15.871 -15.442 -14.886 -14.879 -14.961 
4.08163 -12.468 -14.959 -16.005 -16.126 -15.807 -15.398 -14.836 -14.877 -14.961 
4.28571 -12.308 -14.818 -15.884 -16.057 -15.698 -15.344 -14.764 -14.869 -14.964 
4.48980 -12.078 -14.685 -15.766 -15.930 -15.574 -15.252 -14.744 -14.858 -14.964 
4.69388 -11.874 -14.557 -15.651 -15.817 -15.538 -15.213 -14.733 -14.869 -14.986 
4.89796 -11.679 -14.402 -15.543 -15.765 -15.478 -15.114 -14.719 -14.928 -14.987 
5.10204 -11.476 -14.251 -15.416 -15.647 -15.402 -15.037 -14.664 -14.928 -14.992 
5.30612 -11.259 -14.111 -15.302 -15.565 -15.295 -14.990 -14.586 -14.830 -14.992 
5.51020 -11.037 -13.959 -15.196 -15.455 -15.212 -14.911 -14.586 -14.830 -14.992 
5.71429 -10.756 -13.796 -15.080 -15.359 -15.134 -14.888 -14.576 -14.830 -14.992 
5.91837 -10.616 -13.626 -14.963 -15.252 -15.045 -14.756 -14.497 -14.779 -14.992 
