# t[days] Lbol[erg/s]
1.22449 4.62793e+41
1.42857 4.62793e+41
1.63265 4.06238e+41
1.83673 3.44623e+41
2.04082 3.01225e+41
2.24490 2.56799e+41
2.44898 2.31422e+41
2.65306 2.06368e+41
2.85714 1.77845e+41
3.06122 1.65710e+41
3.26531 1.46777e+41
3.46939 1.37579e+41
3.67347 1.24071e+41
3.87755 1.14083e+41
4.08163 1.06132e+41
4.28571 9.56557e+40
4.48980 9.13491e+40
4.69388 8.24418e+40
4.89796 7.88470e+40
5.10204 7.12447e+40
5.30612 6.46381e+40
5.51020 6.18362e+40
5.71429 5.98051e+40
5.91837 5.43879e+40
