# t[days] Lbol[erg/s]
1.22449 6.40071e+41
1.42857 6.40071e+41
1.63265 6.36392e+41
1.83673 6.15256e+41
2.04082 5.89821e+41
2.24490 5.61110e+41
2.44898 5.21131e+41
2.65306 4.84913e+41
2.85714 4.50776e+41
3.06122 4.14429e+41
3.26531 3.88797e+41
3.46939 3.59591e+41
3.67347 3.28308e+41
3.87755 3.09807e+41
4.08163 2.90496e+41
4.28571 2.63089e+41
4.48980 2.52990e+41
4.69388 2.35196e+41
4.89796 2.17695e+41
5.10204 1.99462e+41
5.30612 1.88296e+41
5.51020 1.76737e+41
5.71429 1.64307e+41
5.91837 1.60279e+41
