# t[days] Lbol[erg/s]
1.22449 1.20168e+42
1.42857 1.20168e+42
1.63265 1.11345e+42
1.83673 1.02444e+42
2.04082 9.24201e+41
2.24490 8.42173e+41
2.44898 7.51681e+41
2.65306 6.80880e+41
2.85714 6.12117e+41
3.06122 5.58888e+41
3.26531 5.08754e+41
3.46939 4.65371e+41
3.67347 4.21861e+41
3.87755 3.83557e+41
4.08163 3.55842e+41
4.28571 3.26951e+41
4.48980 2.99816e+41
4.69388 2.79990e+41
4.89796 2.57216e+41
5.10204 2.41014e+41
5.30612 2.23224e+41
5.51020 2.07887e+41
5.71429 1.93463e+41
5.91837 1.78170e+41
