# t[days] Lbol[erg/s]
1.22449 1.29089e+42
1.42857 1.29089e+42
1.63265 1.23223e+42
1.83673 1.15891e+42
2.04082 1.06822e+42
2.24490 9.77551e+41
2.44898 9.05959e+41
2.65306 8.29306e+41
2.85714 7.53630e+41
3.06122 6.84649e+41
3.26531 6.32326e+41
3.46939 5.79969e+41
3.67347 5.23935e+41
3.87755 4.83341e+41
4.08163 4.45688e+41
4.28571 4.02944e+41
4.48980 3.70890e+41
4.69388 3.50381e+41
4.89796 3.24554e+41
5.10204 2.99215e+41
5.30612 2.76477e+41
5.51020 2.55360e+41
5.71429 2.37146e+41
5.91837 2.20026e+41
