# t[days] Lbol[erg/s]
1.22449 8.69103e+41
1.42857 8.69103e+41
1.63265 8.53574e+41
1.83673 8.25780e+41
2.04082 8.06130e+41
2.24490 7.35910e+41
2.44898 6.74198e+41
2.65306 6.43329e+41
2.85714 6.01610e+41
3.06122 5.62007e+41
3.26531 5.21648e+41
3.46939 4.81858e+41
3.67347 4.50216e+41
3.87755 4.14297e+41
4.08163 3.79843e+41
4.28571 3.51143e+41
4.48980 3.26308e+41
4.69388 3.04234e+41
4.89796 2.82112e+41
5.10204 2.60327e+41
5.30612 2.41173e+41
5.51020 2.23500e+41
5.71429 2.06676e+41
5.91837 1.92535e+41
