# t[days] Lbol[erg/s]
1.22449 1.04354e+42
1.42857 1.04354e+42
1.63265 8.95757e+41
1.83673 8.13453e+41
2.04082 7.52915e+41
2.24490 6.83333e+41
2.44898 6.26062e+41
2.65306 5.80817e+41
2.85714 5.26311e+41
3.06122 4.78582e+41
3.26531 4.33460e+41
3.46939 3.97591e+41
3.67347 3.56769e+41
3.87755 3.26331e+41
4.08163 3.00297e+41
4.28571 2.70814e+41
4.48980 2.45039e+41
4.69388 2.25285e+41
4.89796 2.09277e+41
5.10204 1.93148e+41
5.30612 1.77828e+41
5.51020 1.64677e+41
5.71429 1.52858e+41
5.91837 1.41140e+41
