# t[days] Lbol[erg/s]
1.22449 2.02688e+41
1.42857 2.02688e+41
1.63265 1.67518e+41
1.83673 1.41914e+41
2.04082 1.23002e+41
2.24490 1.03476e+41
2.44898 9.19896e+40
2.65306 8.09102e+40
2.85714 7.36670e+40
3.06122 6.61768e+40
3.26531 6.03584e+40
3.46939 5.43671e+40
3.67347 5.01488e+40
3.87755 4.58713e+40
4.08163 4.25506e+40
4.28571 3.92558e+40
4.48980 3.61006e+40
4.69388 3.36192e+40
4.89796 3.09757e+40
5.10204 2.86370e+40
5.30612 2.70026e+40
5.51020 2.48474e+40
5.71429 2.34613e+40
5.91837 2.18861e+40
