# t[days] Lbol[erg/s]
1.22449 8.66785e+41
1.42857 8.66785e+41
1.63265 7.80367e+41
1.83673 6.95806e+41
2.04082 6.18223e+41
2.24490 5.52267e+41
2.44898 4.90268e+41
2.65306 4.36092e+41
2.85714 3.92612e+41
3.06122 3.56101e+41
3.26531 3.24087e+41
3.46939 2.97453e+41
3.67347 2.68058e+41
3.87755 2.44734e+41
4.08163 2.26545e+41
4.28571 2.09013e+41
4.48980 1.91924e+41
4.69388 1.78160e+41
4.89796 1.63952e+41
5.10204 1.56183e+41
5.30612 1.41322e+41
5.51020 1.35021e+41
5.71429 1.22740e+41
5.91837 1.15107e+41
