# t[days] Lbol[erg/s]
1.22449 1.16345e+42
1.42857 1.16345e+42
1.63265 1.11891e+42
1.83673 1.03601e+42
2.04082 9.39438e+41
2.24490 8.60146e+41
2.44898 7.69221e+41
2.65306 7.01367e+41
2.85714 6.40147e+41
3.06122 5.83973e+41
3.26531 5.26569e+41
3.46939 4.84490e+41
3.67347 4.34615e+41
3.87755 3.99046e+41
4.08163 3.70053e+41
4.28571 3.40309e+41
4.48980 3.14047e+41
4.69388 2.89936e+41
4.89796 2.72025e+41
5.10204 2.50889e+41
5.30612 2.35512e+41
5.51020 2.17469e+41
5.71429 2.00793e+41
5.91837 1.90964e+41
