# t[days] u g r i z y J H K
1.22449 -13.225 -14.655 -15.066 -14.687 -13.963 -13.299 -12.262 -12.099 -12.105 
1.42857 -13.225 -14.655 -15.066 -14.687 -13.963 -13.299 -12.262 -12.278 -12.175 
1.63265 -12.942 -14.435 -14.866 -14.490 -13.785 -13.139 -12.254 -12.278 -12.305 
1.83673 -12.629 -14.255 -14.686 -14.352 -13.583 -13.085 -12.216 -12.322 -12.387 
2.04082 -12.407 -14.090 -14.515 -14.187 -13.550 -12.988 -12.216 -12.354 -12.466 
2.24490 -12.131 -13.919 -14.381 -14.064 -13.430 -12.930 -12.241 -12.354 -12.567 
2.44898 -11.867 -13.750 -14.252 -13.929 -13.404 -12.770 -12.241 -12.459 -12.670 
2.65306 -11.640 -13.575 -14.119 -13.868 -13.292 -12.761 -12.241 -12.543 -12.686 
2.85714 -11.382 -13.399 -13.982 -13.765 -13.258 -12.753 -12.385 -12.595 -12.686 
3.06122 -11.175 -13.221 -13.841 -13.694 -13.251 -12.689 -12.395 -12.603 -12.728 
3.26531 -10.865 -13.008 -13.714 -13.541 -13.130 -12.657 -12.401 -12.642 -12.924 
3.46939 -10.569 -12.843 -13.594 -13.528 -13.069 -12.620 -12.401 -12.781 -12.944 
3.67347 -10.229 -12.629 -13.431 -13.377 -13.027 -12.586 -12.347 -12.781 -12.978 
3.87755 -9.993 -12.446 -13.273 -13.310 -12.936 -12.567 -12.347 -12.812 -13.035 
4.08163 -9.682 -12.210 -13.125 -13.166 -12.841 -12.517 -12.365 -12.808 -13.038 
4.28571 -9.479 -12.004 -12.983 -13.034 -12.756 -12.463 -12.365 -12.828 -13.063 
4.48980 -9.125 -11.737 -12.773 -12.916 -12.646 -12.424 -12.329 -12.811 -13.082 
4.69388 -8.871 -11.557 -12.600 -12.800 -12.625 -12.308 -12.328 -12.859 -13.097 
4.89796 -8.495 -11.313 -12.426 -12.670 -12.437 -12.232 -12.285 -12.811 -13.143 
5.10204 -8.263 -11.108 -12.204 -12.476 -12.373 -12.081 -12.223 -12.884 -13.143 
5.30612 -8.086 -10.876 -12.039 -12.343 -12.216 -11.933 -12.121 -12.810 -13.124 
5.51020 -7.565 -10.593 -11.863 -12.162 -12.027 -11.855 -12.056 -12.763 -13.106 
5.71429 -7.291 -10.348 -11.628 -12.003 -11.901 -11.792 -12.008 -12.732 -13.090 
5.91837 -7.104 -10.048 -11.403 -11.790 -11.824 -11.700 -11.997 -12.695 -12.995 
